General POS,Detailed POS
PM.*_ VB.* NN.* CC.* NN.* CC.* RB.* RB.* VB.* PR.* CC.* CC.* RB.* RB.* VB.* NN.* CC.* NN.* NN.* CC.* PR.*_PM.*_PM.*,PMS_ VBN_CCP NNC CCT NNC CCB RBK RBQ_CCP VBH PRP CCA CCT RBK RBQ_CCP VBTR NNPA CCB NNP NNPA CCT PRSP_PMP_PMS
PM.*_ DT.* JJ.* NN.* LM VB.* VB.* NN.* CC.* VB.* PR.*_PM.*,PMS_ DTC JJD_CCP NNC LM VBTR_VBAF_CCP VBN_CCP NNC CCT VBTF_VBOF PRP_PMC
CC.* CC.* CC.* VB.* PR.* PR.* LM VB.* CC.* NN.* CC.* CD.* PM.* JJ.* DT.* NN.*_PM.*_PM.*,CCA CCT CCT VBS PRP_CCP PRP LM VBTR_VBAF CCT NNP CCB CDB PMS JJN_CCP DTCP NNC_PMP_PMS
DT.* NN.* NN.* NN.* CD.* LM VB.* NN.* NN.* CC.* VB.* CC.* NN.* NN.* NN.* NN.*_PM.*,DTP NNP NNP NNP CDB LM VBH NNC_CCP NNP CCP VBTS CCT NNP NNP NNCA NNP_PMC
NN.*_PM.*,NNP_PMP
DT.* NN.*_PM.*,DTP NNP_PMC
CD.* NN.* NN.*_PM.*,CDB NNC_CCP NNC_PMC
LM NN.* VB.* DT.* NN.* CC.* VB.* CC.* NN.* CC.* PR.* VB.* RB.* CC.* PR.* NN.*_PM.*,LM NNC VBOF DTC NNC CCP VBTS CCT NNP CCP PRSP_CCP VBTS RBW CCT PRSP_CCP NNC_PMC
DT.* NN.*_PM.*,DTC NNP_PMP
PM.*_ PR.* NN.* PM.* RB.* NN.*_PM.*,PMS_ PRI_CCP NNC PMS RBW NNC_PMC
CC.* RB.* VB.* CC.* CC.* VB.* CC.* PR.*_PM.*_PM.*,CCP RBD_CCP VBAF CCT CCT VBTF CCB PRI_PMC_PMS
JJ.* PR.*_PM.*,JJD PRS_PMP
DT.* VB.* LM VB.* JJ.* RB.* PR.* VB.* CC.* DT.* NN.* LM VB.* RB.*_PM.*,DTC VBW LM VBTS JJCS_JJD RBW_CCP PRSP_CCP VBTS CCP DTC NNP LM VBN RBI_PMP
PM.*_ CC.* CC.* PR.*_PM.*,PMS_ CCT CCT PRSP_PMC
CC.* PR.* JJ.* NN.*_PM.*,CCT PRS_CCP JJD_CCP NNC_PMC
JJ.* RB.* CC.* PR.* JJ.* NN.* CC.* NN.*_PM.*_PM.*,JJCC RBI CCT PRSP_CCP JJD_CCP NNC CCP NNC_PMC_PMS
VB.* DT.* NN.*_PM.*,VBTS DTP NNP_PMP
VB.* DT.* NN.* RB.* DT.* NN.*_PM.*,VBTS DTP NNP RBR DTP NNP_PMS
PM.*_ CC.* NN.* PR.*_PM.* FW VB.* PR.* DT.* NN.* VB.* VB.*_PM.*_PM.*,PMS_ CCT NNC PRS_PMS FW VBOF PRS DTC NNC_CCP VBS VBOF_PMP_PMS
VB.* PR.*_PM.*,VBTS PRS_PMS
PM.*_ CC.* PR.* NN.* CC.* NN.*_PM.*,PMS_ CCT PRO_CCP NNC CCB NNC_PMC
PR.* LM JJ.*_PM.*_PM.*,PRS LM JJCS_JJD_PMP_PMS
RB.* CC.* NN.* FW NN.* NN.*_PM.*,RBR CCT NNP FW NNP NNP_PMC
DT.* NN.* CC.* NN.* LM VB.* DT.* NN.* CC.* VB.* NN.* CC.* NN.* CC.* NN.*_PM.*,DTC NNP CCB NNP LM VBTS DTP NNP CCB VBW NNC CCB NNC CCB NNP_PMP
VB.* PR.* CC.* VB.* CC.* PR.* LM NN.* CC.* NN.* CC.* DT.* NN.*_PM.*,VBTS PRS CCP VBTR_CCP CCP PRS LM NNC CCT NNC CCT DTCP NNC_PMP
VB.* PR.* CC.* DT.* PM.* CD.* NN.* PR.* NN.* LM_PM.* JJ.*_PM.* CC.* NN.* CC.* VB.* PR.* CC.* RB.* PR.*_PM.* FW VB.* CC.* NN.* CC.* NN.* RB.* CD.*_PM.*,VBTS PRS CCP DTC PMS CDB NNC PRI NNC LM_PMS JJD_PMS CCP NNC CCA VBTR PRS CCP RBW_CCP PRS_PMS FW VBTS CCT NNC CCB NNP RBW_CCP CDB_PMC
DT.* NN.* LM VB.* RB.* DT.* JJ.* NN.*_PM.*,DTC NNC LM VBAF RBW DTCP JJN_CCP NNC_PMP
DT.* DT.* NN.* CC.* JJ.* CC.* NN.* CC.* VB.* CC.* PM.* CD.* RB.* JJ.* NN.* RB.* DT.* RB.* CC.* PM.* FW JJ.*_PM.*,DTC DTCP NNC CCB JJD CCP NNC CCA VBAF CCT PMS CDB RBW_CCP JJD_CCP NNC RBW DTC RBW_CCP CCR PMS FW JJD_PMP
VB.* CC.* PR.* NN.* CC.* RB.* VB.* DT.* CD.* CD.* CC.* NN.*_PM.*,VBTS CCB PRQ_CCP NNC CCP RBM VBW DTC CDB CDB CCP NNC_PMP
CC.* NN.* CC.* NN.* NN.* JJ.* PR.* JJ.* NN.* CC.* NN.* CC.* DT.* NN.* CC.* VB.* CC.* VB.* CC.*_PM.* NN.* CC.* NN.*_PM.*_PM.*,CCT NNC CCB NNC NNC JJD PRO_CCP JJN_CCP NNC CCP NNC CCB DTCP NNC CCP VBTR CCP VBW CCT_PMS NNP CCB NNP_PMS_PMC
VB.* DT.* NN.* CC.* NN.* CC.*,VBAF DTC NNC CCB NNC CCB
CD.* CC.* NN.* CC.* NN.* NN.* CC.*,CDB CCT NNC CCB NNP NNP CCA
CD.* CC.* NN.*_PM.*,CDB CCT NNP_PMP
PR.* LM VB.* CC.* FW CC.* NN.* VB.* VB.* PR.* RB.* VB.* CC.* NN.* PR.* NN.* CC.* NN.* CC.* JJ.* NN.* CC.* NN.* RB.* RB.* NN.* VB.* CC.* VB.* CC.* CC.* DT.* JJ.* CC.* JJ.*_PM.*,PRS LM VBAF CCT FW CCP NNC VBTS_CCP VBOF PRS RBW VBW CCB NNC PRO_CCP NNC CCB NNC CCB JJD_CCP NNC CCB NNC RBW RBL NNC_CCP VBOF CCP VBTS CCT CCT DTCP JJD CCA JJD_PMP
CC.* CC.* DT.* NN.* DT.* JJ.* NN.* CC.* PR.* CC.* PR.* DT.* RB.* NN.*_PM.*,CCB CCT DTCP NNC DTC JJD_CCP NNC CCB PRI CCT PRSP_CCP DTCP RBI NNC_PMP
VB.* CC.* DT.* NN.* PR.* RB.* JJ.* CC.* FW CC.* NN.* CC.* NN.* JJ.* DT.* NN.* NN.*_PM.*,VBTS CCB DTCP NNC PRO_CCP RBF JJD CCP FW CCP NNC CCT NNC JJC DTP NNP NNP_PMP
PR.* DT.* NN.* CC.* DT.* CC.* VB.* CC.* JJ.* CC.* JJ.* NN.* NN.* CC.* PR.* JJ.* CC.* NN.* CC.* DT.* NN.* LM NN.*_PM.*,PRI DTP NNP CCT DTCP CCB_CCP VBTS CCB JJD CCP JJD_CCP NNC_CCP NNC CCA PRI_CCP JJD CCP NNC CCP DTC NNC LM NNP_PMP
CC.* PR.* NN.* RB.* RB.* DT.* NN.* CC.* NN.* CC.* NN.* PM.* JJ.* CC.* NN.* CC.* DT.* NN.* PM.* LM RB.* JJ.*_PM.*,CCT PRI_CCP NNC RBK RBQ DTC NNC CCB NNC CCA NNC PMS JJCC CCP NNC CCT DTCP NNC PMS LM RBF JJD_PMC
DT.* JJ.* PM.* NN.* CC.* NN.*_PM.*,DTC JJD_CCP PMS NNC CCB NNP_PMC
NN.* NN.*_PM.*,NNP NNP_PMC
LM VB.* CC.* RB.* VB.* CC.* DT.* NN.* DT.* NN.* CC.* CC.* PR.* NN.* LM VB.* NN.* CC.* PR.* NN.*_PM.*,LM VBTS CCP RBD_CCP VBW CCP DTC NNC DTP NNP CCT CCT PRQ_CCP NNC LM VBH NNC CCT PRSP_CCP NNC_PMP
CC.*_PM.*,CCB_PMC
DT.* NN.* LM VB.* CC.* VB.* RB.*_PM.*,DTP NNP LM VBTS CCT VBOF RBI_PMC
PM.*_ PR.* LM RB.* VB.* CC.* PR.* VB.* NN.*_PM.*_PM.*,PMS_ PRO LM RBM VBW CCT PRI_CCP VBN_CCP NNC_PMP_PMS
PM.*_ DT.* JJ.* JJ.* CC.* NN.* PR.* LM VB.* PR.* LM PR.* NN.*_PM.*,PMS_ DTC JJD_CCP JJD CCT NNC_CCP PRO LM VBTS_CCP PRS LM PRI_CCP NNC_PMC
CC.* PR.* LM VB.* JJ.* NN.* JJ.*_PM.*_PM.*,CCR PRO LM VBTS JJD_CCP NNC_CCP JJD_PMP_PMS
PM.*_ CC.* DT.* JJ.* NN.* CC.* VB.* NN.* PM.* NN.*_PM.*_PM.*,PMS_ CCT DTC JJC_CCP NNC CCP VBTR NNC PMS NNC_PMC_PMS
VB.* DT.* NN.* NN.*_PM.*,VBS DTP NNP NNP_PMC
CC.* NN.* CC.* NN.* NN.* CC.* NN.*_PM.*,CCB NNC CCB NNC NNP CCB NNP_PMP
PM.*_ JJ.* DT.* DT.* NN.* LM CC.* VB.* CC.* RB.* CC.* VB.* NN.*_PM.*,PMS_ JJD DTC DTCP NNC LM CCB VBTR CCP RBI CCR VBN_CCP NNC_PMC
VB.* NN.*_PM.*,VBN_CCP NNC_PMC
CC.* PR.* LM JJ.* VB.* DT.* VB.*_PM.*_PM.*,CCA PRO LM JJD_CCP VBW DTC VBRF_PMP_PMS
RB.* VB.* DT.* NN.* DT.* NN.*_PM.*,RBW VBW DTC NNC DTP NNP_PMC
PR.* NN.* CC.* NN.* CC.* JJ.* CC.* NN.* DT.* RB.* VB.* CC.* NN.* CC.* PR.* NN.* CC.* NN.* CC.* DT.* VB.* NN.* CC.* VB.* VB.* CC.* PR.* CC.* PR.*_PM.*,PRI_CCP NNC CCB NNC CCP JJD CCB NNC DTC RBD_CCP VBTS_VBAF CCT NNC CCR PRSP_CCP NNC CCB NNC CCT DTCP VBTS_CCP NNC CCP VBTR_CCP VBOF CCB PRI CCT PRSP_PMP
JJ.* PR.*_PM.*,JJD PRO_PMC
DT.* NN.* NN.* DT.* VB.*_PM.*,DTCP NNC_CCP NNC DTC VBTS_PMC
CC.* NN.* DT.* NN.* DT.* NN.* LM VB.* VB.* CC.* JJ.* NN.*_PM.*,CCA NNC DTC NNC DTP NNP LM VBTS_CCP VBAF CCB JJD_CCP NNC_PMP
PR.* LM VB.* CC.* NN.* CC.* NN.* NN.* RB.* RB.* VB.* DT.* NN.* DT.* NN.*_PM.*,PRO LM VBTS CCT NNC CCB NNC NNC RBK RBQ VBTS DTC NNC DTP NNP_PMP
CC.* NN.*_PM.*,CCT NNC_PMC
DT.* NN.* CC.* NN.* CC.* NN.* LM VB.* CC.* DT.* NN.* CC.* NN.* CC.* VB.*_PM.*,DTC NNC CCP NNC CCB NNC LM VBTS CCA DTC NNC CCB NNC CCP VBTR_PMP
DT.* VB.* JJ.* CC.* DT.* NN.* NN.* LM VB.*_PM.*,DTC VBTR_VBRF_CCP JJD CCP DTP NNP NNP LM VBTS_PMC
VB.*_PM.*,VBTS_PMC
CC.* VB.* RB.* RB.*_PM.* FW VB.* CC.* NN.* CC.* PR.*_PM.*,CCA VBTR_CCP RBW RBI_PMS FW VBAF CCT NNC CCP PRO_PMP
VB.* DT.* NN.* CC.* DT.*_PM.* NN.* CC.* CC.* DT.* NN.* CC.* NN.*_PM.* DT.* VB.* CC.* PR.* DT.* NN.* NN.* DT.* NN.*_PM.*,VBOF DTP NNP CCP DTC_PMS NNC CCR CCT DTCP NNC CCT NNC_PMS DTC VBTS CCT PRSP_CCP DTCP NNC NNC DTP NNP_PMP
DT.* NN.* CC.* NN.* CC.* NN.* CC.* NN.* CC.* DT.* NN.* CC.* NN.* LM VB.* CC.* DT.* FW CC.* JJ.* CC.* NN.* LM VB.* CC.* PR.* CC.* DT.* NN.* LM RB.* RB.* VB.* CC.*_PM.* VB.*_PM.* RB.* CC.*_PM.* VB.*_PM.* VB.* DT.* PR.* JJ.* NN.*_PM.*,DTC NNC CCB NNC CCB NNP CCB NNC CCB DTCP NNC CCB NNP LM VBTS CCP DTC FW CCP JJD CCT NNC LM VBTS CCT PRSP CCP DTP NNP LM RBF RBI VBOF CCT_PMS VBTS_PMS RBI CCA_PMS VBTS_PMS VBS DTC PRI_CCP JJD_CCP NNC_PMP
PM.*_ RB.* PR.* VB.* DT.* NN.*_PM.*_PM.*,PMS_ RBF PRO_CCP VBW DTCP NNC_PMS_PMS
DT.* NN.* CC.* NN.* LM VB.* CC.* NN.* CC.* PR.* NN.*_PM.*,DTC NNC CCB NNC LM VBTS CCT NNC CCT PRSP_CCP NNC_PMP
RB.* CC.* NN.* NN.* PM.* CC.* VB.* NN.* CC.* VB.* DT.* DT.* NN.*_PM.*,RBR CCT NNP NNP PMS CCP VBTS_CCP NNP CCT VBOF DTC DTCP NNC_PMC
CC.* NN.* CC.* NN.* PR.*_PM.*,CCT NNC CCB NNC PRP_PMC
PM.*_ RB.* RB.* CD.*_PM.*,PMS_ RBW RBW_CCP CDB_PMC
DT.* JJ.* NN.* CC.* NN.* DT.* VB.* CC.* CC.* PR.* NN.*_PM.*,DTCP JJN_CCP NNC CCB NNP DTC VBTS CCR CCT PRSP_CCP NNC_PMC
CC.* DT.* DT.* VB.* LM VB.* CC.* PR.* NN.* RB.*_PM.*_PM.*,CCA DTC DTCP VBAF LM VBTS CCT PRI_CCP NNC RBI_PMP_PMS
VB.* DT.* NN.* NN.* NN.* CC.* DT.* PR.* JJ.* NN.* CC.* NN.* LM RB.* RB.* VB.* DT.* NN.* CC.* NN.*_PM.*,VBTS DTP NNP_CCP NNP NNP CCP DTC PRO_CCP JJD_CCP NNC CCB NNC LM RBF RBI VBRF DTC NNC CCB NNP_PMC
CC.* VB.* RB.* DT.* NN.* CC.* NN.*_PM.*,CCT VBTS RBI DTC NNC CCB NNC_PMP
VB.* PR.* CC.* CC.* JJ.* NN.* CC.* VB.* DT.* NN.* CC.* NN.* CC.* VB.* DT.* PR.* DT.* NN.* CC.* PR.* PM.* NN.* CC.* CD.*_PM.*,VBAF PRS CCT CCT JJD_CCP NNC CCA VBOF DTC NNC CCB NNP CCP VBOF DTC PRSP_CCP DTCP NNC CCB PRI_CCP PMS NNC CCT CDB_PMP
CC.*_PM.* CD.* NN.* NN.* NN.* NN.* NN.* NN.*_PM.*_PM.*,CCT_PMS CDB NNP NNP NNP NNP NNP NNP_PMS_PMC
PR.* JJ.* CC.* JJ.* NN.* DT.* VB.* CC.* DT.* NN.* CC.* NN.* CD.* CC.* CC.* VB.* JJ.* CC.* NN.* CC.* PR.* NN.*_PM.*,PRI_CCP JJD CCA JJD_CCP NNC DTC VBAF CCT DTCP NNC CCB NNP CDB CCR CCT VBTR JJD CCB NNC CCT PRI_CCP NNC_PMP
VB.* CC.* PR.* NN.* RB.* CC.* NN.* CC.* NN.* CC.* DT.* PR.* NN.* CC.* DT.* NN.* LM VB.* CC.* NN.* CD.*_PM.*,VBW CCB PRQ_CCP NNC RBL CCT NNC CCB NNC CCR DTC PRQ_CCP NNC CCB DTCP NNC LM VBAF CCT NNP CDB_PMC
DT.* NN.* NN.* NN.* NN.* VB.* PM.* NN.* CC.* NN.* CD.* NN.* LM VB.* VB.* CC.*,DTC NNP NNP NNP NNPA VBH PMS NNC CCB NNP CDB NNP LM VBTS_CCP VBAF CCB
CD.* DT.* NN.* CD.* NN.* DT.* NN.* RB.* JJ.* CD.* CC.* NN.* RB.* FW JJ.* CC.* NN.* CC.* JJ.* CD.* CC.* NN.*_PM.*,CDB DTCP NNC CDB NNC DTC NNC RBL JJN CDB CCP NNC RBW FW JJD CCB NNC CCT JJN CDB CCP NNC_PMP
CC.* RB.* DT.* NN.* CC.* DT.* NN.* LM JJ.* NN.*_PM.*,CCT RBI DTC NNC CCB DTCP NNC LM JJD_CCP NNP_PMC
VB.* DT.* NN.* NN.* CC.* NN.* CD.* CC.* DT.* NN.* NN.* CC.* DT.* NN.* LM VB.* CC.* NN.* CC.* NN.* CC.* NN.* CC.* NN.*_PM.*,VBTR DTC NNC NNC CCB NNP CDB CCP DTP NNP NNP CCP DTC NNC LM VBTR_VBAF CCT NNC CCB NNC CCA NNC CCB NNC_PMP
RB.* CC.* NN.* FW NN.*_PM.*,RBR CCT NNPA FW NNPA_PMC
DT.* NN.* CC.* NN.* CC.*_PM.* NN.* NN.*_PM.* LM RB.* RB.* VB.* RB.* DT.* NN.* RB.* VB.* DT.* NN.* CC.* NN.* CC.* NN.* CC.* DT.* NN.* PM.* FW NN.* CC.*_PM.* CD.* NN.* NN.* NN.*_PM.* CC.* NN.* CC.* NN.* NN.* CC.* NN.* CC.* NN.*_PM.*,DTC NNC CCB NNC CCB_PMS NNP NNP_PMS LM RBF RBD_CCP VBAF RBW DTC NNC RBW VBTR DTC NNP CCB NNP CCB NNP CCP DTP NNP PMS FW NNP CCT_PMS CDB NNP NNP NNP_PMS CCT NNC CCB NNP_CCP NNC CCT NNP CCB NNP_PMP
VB.* VB.* CC.* NN.* CC.* NN.* CC.* NN.* DT.* NN.* PR.* CC.* VB.* NN.* CC.* VB.* NN.* CC.* NN.* CD.* NN.* FW_PM.*,VBW VBW CCB NNP CCB NNP CCB NNP DTC NNC_CCP PRO CCA VBW NNC CCT VBTS_CCP NNP CCB NNP CDB NNP FW_PMC
VB.* RB.* DT.* NN.* CC.* NN.* CD.* VB.* CC.* JJ.* CC.* NN.* CC.* NN.* NN.*_PM.*,VBOF RBW DTC NNC CCB NNP CDB VBW CCB JJD CCP NNC CCB NNP_CCP NNP_PMP
DT.* RB.* NN.* CC.* NN.* CC.* DT.* NN.* PM.* NN.* NN.* LM VB.* PM.* VB.* DT.* NN.* CC.* VB.* RB.* DT.* NN.* NN.* LM RB.* VB.* DT.* NN.* CC.* NN.* RB.* CC.* NN.*_PM.*,DTC RBW_CCP NNC CCB NNP CCP DTP NNP PMS NNCA NNP LM VBOF_CCP PMS VBTS DTC NNC CCA VBAF RBI DTC NNP NNP LM RBM VBOF DTC NNC CCT NNC RBR CCT NNC_PMP
DT.* NN.* CC.* NN.* NN.* NN.* CC.* DT.* NN.* PM.* FW NN.* LM VB.* CC.* NN.* CC.* NN.* CC.* DT.* VB.*_PM.*,DTC NNC CCB NNP NNP NNP CCP DTP NNP PMS FW NNP LM VBTS CCT NNC CCB NNC CCT DTCP VBW_PMP
DT.* CD.* NN.* NN.* NN.* NN.* NN.* NN.* LM JJ.*_PM.* VB.*_PM.* CC.* JJ.* CC.* NN.*_PM.*,DTC CDB NNP NNP NNP NNP NNP NNP LM JJD_CCP_PMS VBTS_PMS CCB JJD CCP NNC_PMP
DT.* JJ.* NN.* CC.* NN.* DT.* VB.* CC.* JJ.* JJ.* RB.* DT.* VB.* RB.* VB.* DT.* NN.* CC.* VB.* VB.* CC.* NN.* NN.*_PM.*,DTCP JJN_CCP NNC CCT NNC DTC VBTS CCA JJN JJN RBI DTC VBTS RBW VBAF DTC NNC CCT VBH VBTR CCT NNP NNP_PMC
CC.* NN.* CC.* NN.* CC.* NN.* CC.* NN.*_PM.*,CCT NNC CCB NNC CCB NNP CCT NNP_PMP
RB.* RB.* JJ.* CC.* PR.* RB.* CC.* CC.* PR.* LM VB.* RB.* DT.* NN.* CC.* NN.* LM VB.* CC.* VB.* CC.* NN.*_PM.*,RBF RBI JJD CCR PRQ RBI CCT CCR PRP LM VBTS RBW DTC NNC CCB NNC LM VBAF CCA VBTR CCB NNC_PMP
DT.* NN.* LM VB.* CC.* JJ.* PM.* CD.* CC.* RB.* JJ.* CC.* NN.* JJ.* CC.* VB.* DT.* JJ.* CC.* NN.* CC.* NN.* CC.* PR.* JJ.* NN.* CD.* NN.* NN.* CC.* DT.* JJ.* CC.* NN.*_PM.*,DTC NNC LM VBTS CCB JJN PMS CDB CCB RBW JJD CCP NNC JJD CCA VBOF DTC JJN CCP NNC CCP NNC CCT PRI_CCP JJN_CCP NNC_CCP CDB NNC_CCP NNC CCB DTCP JJD CCP NNC_PMP
DT.* NN.* LM PR.* JJ.* NN.* CC.* JJ.* CC.* DT.* DT.* NN.* LM RB.* VB.* RB.* PR.*_PM.*,DTC NNC LM PRI_CCP JJD_CCP NNC CCA JJD CCR DTC DTCP NNC LM RBF VBTR RBR PRL_PMP
DT.* PR.* NN.* CC.* NN.* CC.* RB.* VB.* RB.* CC.* NN.* CC.* NN.* JJ.* CC.* NN.* LM VB.* CC.* DT.* NN.* CC.* NN.* CC.* NN.* CC.* DT.* DT.* JJ.* CC.* NN.* JJ.* CC.* FW LM RB.* VB.* DT.* NN.*_PM.*,DTC PRSP_CCP NNC CCT NNC CCP RBT_CCP VBTF RBI CCT NNC CCB NNC JJD CCP NNC LM VBTR_VBAF CCT DTCP NNC CCT NNC CCA NNC CCT DTC DTCP JJD CCP NNC JJC CCB FW LM RBD_CCP VBW DTC NNC_PMP
DT.* CD.* CC.* DT.* NN.* DT.* VB.* CC.* VB.* CC.* NN.* JJ.* CC.* NN.* CC.* NN.*_PM.*,DTCP CDB CCP DTCP NNC DTC VBTS CCT VBW CCT NNC JJD CCP NNC CCT NNC_PMP
PR.* LM JJ.* NN.* CC.* PR.* NN.* CC.* VB.* CC.* NN.* CC.* FW CC.* NN.*_PM.*,PRO LM JJD_CCP NNC CCB PRI_CCP NNC CCP VBTS CCT NNC CCB FW CCB NNP_PMC
CC.* VB.* JJ.* NN.*_PM.*,CCP VBH JJD_CCP NNC_PMP
VB.* DT.* NN.* CC.* PR.* JJ.* CC.* FW CC.* FW FW VB.* CC.* VB.* VB.* CC.* JJ.* CC.* NN.* CC.* NN.* RB.* JJ.* PM.* CD.* CC.* NN.* CD.*_PM.*,VBAF DTC NNC CCB PRI_CCP JJD CCP FW CCA FW FW VBW CCP VBW VBW CCB JJD CCP NNC CCB NNC RBW_CCP JJN PMS CDB CCB NNP CDB_PMC
CC.* JJ.*,CCT JJD_CCP
CD.* CC.* NN.*_PM.*,CDB CCP NNC_PMP
RB.* NN.* CC.* PR.*_PM.*,RBW NNC CCP PRO_PMC
VB.* DT.* JJ.* CD.* NN.* DT.* RB.* NN.*_PM.*,VBH DTCP JJD CDB NNC DTC RBL NNC_PMC
PR.* LM DT.* NN.* CC.* VB.* DT.* NN.*_PM.*,PRI LM DTCP NNC CCP VBH DTCP NNC_PMP
CC.* JJ.* PM.* CD.* CC.* RB.*_PM.*,CCT JJN PMS CDB CCB RBW_PMC
JJ.* DT.* VB.* NN.*_PM.*,JJN DTC VBTS_CCP NNC_PMC
DT.* PR.* CC.* PR.* LM NN.*_PM.*,DTC PRI CCT PRSP LM NNC_PMP
CD.* RB.* CD.* CC.* NN.* DT.* VB.*_PM.*,CDB RBW CDB CCP NNC DTC VBTS_PMC
CC.* JJ.* RB.* CC.* NN.* PR.* DT.* DT.* VB.*_PM.*,CCA JJC RBI CCB NNC PRP DTC DTCP VBTR_PMP
DT.* DT.* NN.* CC.* NN.* CC.* NN.* LM RB.* DT.* JJ.* CC.* VB.* CC.* NN.*_PM.*,DTC DTCP NNC CCB NNC CCB NNC LM RBM DTC JJD CCP VBW CCB NNC_PMP
JJ.* CC.* NN.* PR.*_PM.*,JJD CCB NNC_CCP PRO_PMC
VB.* DT.* NN.* CC.* VB.* DT.* PR.* NN.*_PM.*,VBOF DTC NNC CCT VBW DTC PRSP_CCP NNC_PMP
DT.* RB.* CC.* JJ.* CD.* CC.* NN.*_PM.*,DTC RBW CCT JJN CDB CCB NNP_PMC
CD.* NN.*_PM.*,CDB NNPA_PMS
RB.* RB.*_PM.*,RBW RBW_PMC
CD.* NN.* DT.* VB.*_PM.*,CDB NNC DTC VBTS_PMP
CC.* PR.* NN.* CC.* VB.* VB.* CC.* NN.*_PM.*,CCT PRI_CCP NNC CCP VBTS_CCP VBOF CCB NNP_PMC
VB.* RB.* CC.* NN.* DT.* PR.* RB.* NN.* CC.* NN.* CC.* NN.* NN.* NN.* NN.* NN.* NN.* CC.* NN.* CC.* CC.* NN.* CC.* NN.* CC.* NN.* CC.* NN.* NN.*_PM.*,VBTS RBW CCB NNP DTC PRI RBI_CCP NNC CCT NNC CCB NNP NNP NNP NNP NNPA NNP CCP NNC CCT CCT NNC CCB NNP CCB NNP CCT NNP NNP_PMP
DT.* DT.* JJ.* NN.* CC.* PR.* VB.* LM DT.* DT.* NN.* CC.* CD.* CC.* NN.* CC.* NN.* CC.* VB.* DT.* NN.* PM.* NN.* NN.*_NN.*,DTC DTCP JJCS_JJD_CCP NNC CCP PRSP_CCP VBTS LM DTC DTCP NNC CCB CDB CCP NNC CCB NNC CCP VBOF DTP NNP PMS NNP NNP_NNPA
NN.* CC.* NN.* NN.* CC.*,NNP CCB NNP_CCP NNP CCB
NN.*_,NNPA_
PR.* LM VB.* CC.* DT.* VB.* VB.* CC.* CD.* CC.* NN.*_PM.*,PRO LM VBAF CCT DTCP VBTS_CCP VBTS CCT CDB CCP NNC_PMP
VB.* CC.* NN.* DT.* DT.* NN.* PR.* CC.* DT.* NN.* CC.* VB.* PR.* NN.* CC.* NN.* CC.* NN.* CC.* NN.* CC.* VB.* CC.* RB.* PR.*_PM.*,VBTS CCB NNP DTC DTCP NNC_CCP PRO CCT DTCP NNC CCP VBS PRP_CCP NNC CCT NNC CCB NNC CCB NNC CCB VBOF CCP RBD PRO_PMP
VB.* PR.*_PM.*,VBTR PRO_PMC
PR.* LM VB.* CC.* VB.* RB.* RB.* DT.* VB.* CC.* NN.* CC.* CD.* CC.* CD.*_PM.*,PRP LM VBAF CCT VBAF RBK RBQ_CCP DTCP VBTS CCT NNC CCB CDB CCA CDB_PMSC
CC.* DT.* DT.* NN.* PM.* VB.* DT.* DT.* NN.* VB.* RB.* CC.* NN.* CC.* DT.* VB.* NN.* CC.* NN.*_PM.*,CCB DTC DTCP NNC PMS VBOF DTC DTCP NNC_CCP VBS RBI CCB NNC CCT DTCP VBTS NNC CCT NNC_PMP
DT.* NN.* CC.* NN.* NN.* NN.* LM RB.* RB.* VB.* CC.* NN.* CC.* VB.* CC.* VB.* CC.* DT.* NN.* CC.* JJ.* CC.* NN.*_PM.*,DTC NNP CCB NNP NNP NNP LM RBW RBD VBAF CCB NNC CCT VBW CCA VBW CCB DTCP NNC CCB JJC CCP NNC_PMC
CC.* VB.* DT.* NN.* CC.* PR.*_PM.*,CCT VBTR DTC NNC CCT PRSP_PMP
PR.* CC.* DT.* JJ.* VB.* NN.* CC.* NN.* LM VB.* CC.* RB.* DT.* NN.* RB.* FW_PM.*,PRI CCT DTCP JJN_CCP VBW_CCP NNC CCT NNC LM VBTR CCT RBT_CCP DTCP NNC_CCP RBD FW_PMP
DT.* DT.* NN.* LM VB.* CC.* JJ.* CC.* NN.* CC.* NN.* CC.* DT.* JJ.* FW_PM.*,DTC DTCP NNC LM VBTS CCT JJD CCB NNC CCT NNC CCB DTCP JJD FW_PMP
CC.* NN.* PM.* NN.* CC.* DT.* NN.* JJ.* CC.* NN.* NN.* CC.* VB.* NN.* CC.* CC.* NN.* CC.* NN.*_PM.*,CCT NNC PMS NNC CCT DTCP NNC JJC CCB NNP_CCP NNP CCP VBTS NNC CCT CCT NNC CCB NNC_PMC
CC.* CC.* NN.* CC.* NN.* NN.* CC.* VB.* CC.* NN.* CC.* DT.* NN.* CC.* JJ.* CC.* NN.* CC.* DT.* NN.* CC.* NN.* CC.* NN.* CC.* NN.*_PM.*,CCT CCB NNP CCT NNP_CCP NNP CCP VBTR CCT NNC CCT DTCP NNC CCT JJD CCB NNC CCB DTCP NNC CCB NNC CCT NNP CCB NNP_PMC
