General POS,Detailed POS
DT.* NN.* NN.* NN.* LM VB.* CC.* PR.*_CC.* JJ.*_CC.* NN.* CC.* JJ.*_CC.* NN.* CC.* CC.* NN.* NN.* NN.* CC.* NN.* CC.* NN.* CC.* CD.* CC.* CD.* PM.*,DTC NNP NNP NNP LM VBTS CCT PRSP_CCP JJD_CCP NNC CCT JJD_CCP NNC CCT CCT NNP NNP NNC CCT NNP CCT NNC CCP CDB CCA CDB PMP
DT.* NN.* LM VB.* CC.* NN.* CC.* CD.* NN.* CC.* CD.* CC.* DT.* JJ.*_CC.* NN.* CC.* JJ.*_CC.* NN.* CC.* NN.* PM.*,DTC NNP LM VBTS CCT NNC CCP CDB NNC CCT CDB CCT DTCP JJD_CCP NNC CCB JJN_CCP NNC CCB NNC PMC
CC.* VB.* CC.* NN.* CC.* VB.* CC.* NN.* CC.* NN.* RB.* RB.* RB.* DT.* PR.*_CC.* VB.* NN.* CC.* JJ.*_CC.* NN.* CC.* NN.* PM.*,CCT VBTS CCB NNC CCP VBTS CCT NNC CCT NNC RBK RBQ RBT DTC PRSP_CCP VBTF NNC CCT JJD_CCP NNC CCB NNC PMP
DT.* DT.* VB.*_VB.* CC.* NN.* CC.* DT.* DT.* NN.* CC.* NN.* CC.* NN.* LM VB.* CC.* RB.* VB.* CC.* NN.* CC.* NN.* CC.* NN.* PM.*,DTC DTCP VBTR_VBAF CCP NNC CCA DTC DTCP NNC CCB NNC CCB NNP LM VBTR CCP RBM VBW CCB NNC CCT NNC CCT NNC PMC
VB.* PR.* CC.* DT.* NN.*_CC.* NN.* LM RB.* VB.* RB.* NN.* JJ.* CC.* VB.* CC.* DT.* NN.* CC.* DT.* NN.* PM.*,VBTS PRP CCP DTC NNC_CCP NNC LM RBM VBAF RBW NNC JJD CCB VBW CCT DTCP NNC CCA DTCP NNC PMP
VB.* PR.* DT.* NN.*_CC.* NN.* NN.* CC.* NN.* CC.* NN.* CC.* JJ.* CC.* NN.* JJ.* CC.* NN.* NN.* PM.*,VBTS PRP DTC NNC_CCP NNC NNC CCT NNC CCA NNC CCT JJD CCP NNC JJC CCT NNP NNP PMP
JJ.* CC.* VB.* CC.* VB.* CC.* DT.* NN.* RB.* JJ.* PM.*,JJD CCB VBW CCP VBTR CCT DTCP NNC RBL JJD PMP
PR.* CC.* DT.* NN.* RB.* JJ.* CC.* JJ.* PM.* VB.* CC.* VB.* LM VB.* CC.* JJ.* CC.*,PRI CCT DTCP NNC RBL JJD CCP JJCS PMS VBTS CCB VBW LM VBTF CCB JJD CCT
VB.* RB.* CC.* DT.* NN.* LM VB.* CC.* JJ.*_CC.* NN.* CC.* NN.* CC.* NN.* PM.*,VBTR RBI CCP DTC NNC LM VBTS CCT JJD_CCP NNC CCB NNC CCB NNC PMP
VB.* CC.* DT.* NN.* CC.* DT.* NN.* CC.* NN.* CC.* NN.* NN.* PM.*,VBTR CCB DTCP NNC CCP DTC NNC CCB NNC CCT NNP NNP PMC
CD.* NN.* PM.*,CDB NNC PMP
NN.* CC.* NN.* NN.* NN.* PM.*,NNC CCB NNP NNP NNP PMC
PR.*_CC.* NN.* CC.* VB.*_VB.* CC.* NN.* PM.*,PRI_CCP NNC CCP VBTR_VBAF CCT NNC PMC
DT.* NN.* NN.* PM.*,DTP NNP NNP PMC
LM VB.* CC.* PM.* DT.* NN.* CC.* NN.* LM VB.* CC.* NN.* CC.* NN.* CC.* NN.* CC.* VB.* PR.*_CC.* NN.* RB.* PM.* PM.*,LM VBTS CCP PMS DTC NNC CCA NNC LM VBTS CCT NNC CCB NNP CCT NNC CCB VBH PRQ_CCP NNC RBI PMP PMS
DT.* JJ.*_CC.* NN.* RB.*_CC.* JJ.*_CC.* NN.* PM.*,DTC JJD_CCP NNC RBW_CCP JJD_CCP NNC PMC
LM VB.* CC.* VB.* JJ.*_CC.* NN.*_CC.* DT.* NN.* CC.* RB.*_CC.* VB.* CC.* JJ.* JJ.*_CC.* NN.* PM.*,LM VBAF CCT VBH JJN_CCP NNC_CCP DTCP NNC CCA RBD_CCP VBW CCB JJCC JJN_CCP NNC PMP
DT.* NN.* CC.* DT.* NN.* CC.* DT.* NN.* CC.* RB.*_CC.* VB.* CC.* DT.* PR.*_CC.* NN.* PM.*,DTCP NNC CCB DTCP NNC CCA DTCP NNPA CCP RBD_CCP VBW CCB DTCP PRO_CCP NNC PMP
DT.* NN.* LM VB.* CC.* DT.* DT.* NN.* PM.*,DTC NNP LM VBTS CCP DTC DTCP NNC PMC
JJ.* RB.* CC.* NN.* NN.* CC.* CC.* DT.* JJ.* CC.* NN.* PM.*,JJCC RBI CCT NNP NNP CCA CCT DTCP JJD CCP NNP PMC
VB.* NN.* CC.* DT.* NN.* LM VB.* CC.* DT.* NN.* CC.* PR.* LM VB.* CC.* NN.* RB.* VB.* PM.*,VBH NNC CCP DTC NNC LM VBAF CCT DTCP NNC CCR PRO LM VBW CCT NNP RBW VBW PMP
CC.* VB.* JJ.*_CC.* DT.* DT.* VB.*_CC.* FW LM VB.* CC.* NN.* CC.* JJ.*_CC.* NN.* PM.*,CCP VBH JJD_CCP DTC DTCP VBTR_CCP FW LM VBW CCT NNC CCB JJN_CCP NNC PMP
RB.*_CC.* VB.* CC.* VB.* CC.* PR.*_CC.* NN.* CC.* FW FW CC.* VB.* DT.* VB.*_CC.* DT.* NN.* PM.*,RBD_CCP VBTS CCP VBW CCB PRI_CCP NNC CCB FW FW CCB VBOF DTC VBTS_CCP DTCP NNC PMC
PR.*_CC.* JJ.*_CC.* NN.*_CC.* NN.* DT.* RB.* VB.* CC.* NN.* CC.* VB.*_CC.* VB.* CC.* JJ.* JJ.*_CC.* NN.* PM.*,PRI_CCP JJD_CCP NNC_CCP NNPA DTC RBF VBTF CCT NNC CCB VBS_CCP VBW CCT JJCC JJD_CCP NNC PMP
DT.* JJ.*_CC.* FW PM.*,DTCP JJD_CCP FW PMC
DT.* NN.* LM RB.*_CC.* VB.* CC.* DT.* DT.* NN.* CC.* NN.* LM VB.* CC.* RB.* CD.* NN.* CC.* JJ.* CC.* NN.* PM.* NN.* CC.* PR.* PR.*_CC.* NN.* CC.* NN.* PM.*,DTC NNP LM RBD_CCP VBTS CCP DTC DTCP NNC CCT NNC LM VBOF CCB RBW CDB NNC CCB JJD CCP NNC PMS NNC CCT PRI PRI_CCP NNC CCB NNC PMP
CC.* PM.*,CCB PMC
VB.* RB.*_CC.* DT.* NN.* CC.* DT.* DT.* NN.* CC.* NN.* LM RB.* VB.* CC.* DT.* JJ.*_CC.* NN.* CC.* VB.* CC.* JJ.* CC.* NN.* CC.* NN.* PM.*,VBH RBI_CCP DTCP NNC CCP DTC DTCP NNC CCT NNC LM RBM VBW CCB DTCP JJD_CCP NNC CCT VBW CCT JJD CCP NNC CCB NNP PMP
DT.* DT.* NN.* CC.* NN.* PM.*,DTC DTCP NNC CCT NNC PMC
LM VB.* CC.* DT.* NN.*_CC.* PR.* LM VB.* CC.* NN.* CC.* VB.* CC.* DT.* JJ.* NN.* CC.* NN.* PM.*,LM VBTS CCP DTC NNC_CCP PRO LM VBTF CCB NNC CCA VBTF CCT DTCP JJD NNC CCP NNP PMP
DT.* NN.* PM.*,DTC NNC PMC
RB.* PR.*_CC.* VB.* DT.* PR.* CC.* PR.* PM.*,RBT PRS_CCP VBOF DTC PRI CCT PRSP PMC
PM.*  PR.* LM VB.* CC.* NN.* CC.* CC.* VB.* CC.* NN.* DT.* DT.* NN.* CC.* PR.*_CC.* NN.* CC.* NN.* PM.*,PMS  PRO LM VBTF CCT NNC CCA CCR VBTS CCB NNC DTC DTCP NNC CCT PRC_CCP NNC CCB NNC PMC
PM.*  DT.* NN.* CC.* NN.* LM VB.* PM.*,PMS  DTC NNC CCP NNC LM VBTS PMC
CC.* PR.* RB.* LM CC.* NN.* CC.* CC.* NN.* PM.* PM.*,CCR PRO RBI LM CCT NNC CCT CCT NNC PMP PMS
NN.* NN.* NN.* LM VB.* PM.*,NNP NNP NNP LM VBTS PMC
NN.* CC.* VB.*_CC.* NN.* CC.* NN.* CC.* NN.* CC.* NN.* PM.*,NNC CCA VBTR_CCP NNC CCT NNC CCB NNP CCB NNP PMC
VB.* CC.* NN.* CC.* PR.* LM VB.* PM.* PM.*,VBN CCB NNC CCT PRO LM VBOF PMP PMS
RB.* CC.* NN.* PM.*,RBR CCT NNC PMC
DT.* NN.* CC.* NN.* PM.* NN.* NN.* FW NN.* LM VB.* CC.* DT.* NN.* CC.* NN.* CC.* NN.* CC.* NN.* CC.* PR.*_CC.* NN.* CC.* NN.* RB.* RB.*_CC.* JJ.* PM.* CD.* CC.* NN.* PM.*,DTC NNC CCB NNP PMS NNCA NNP FW NNP LM VBTS CCP DTC NNC CCB NNC CCT NNP CCB NNP CCT PRI_CCP NNC CCB NNC RBW RBW_CCP JJN PMS CDB CCB NNP PMP
CC.* CC.* CC.* NN.* PM.*,CCT CCT CCB NNC PMC
DT.* NN.* LM VB.* CC.* NN.* CC.* DT.* NN.* CC.* NN.* NN.* CC.* CC.* VB.* CC.* PR.*_CC.* NN.* CC.* VB.*_CC.* PM.* VB.* RB.* VB.* DT.* NN.* NN.* NN.* PM.* PM.*,DTC NNC LM VBTS CCT NNC CCB DTCP NNC CCB NNP NNP CCP CCP VBAF CCT PRI_CCP NNC CCP VBTR_CCP PMS VBS RBW VBOF DTC NNP NNP NNP PMP PMS
PR.* RB.* RB.*_CC.* DT.* NN.* CC.* NN.* CC.* NN.* RB.* CC.* DT.* NN.* CC.* NN.* PM.*,PRI RBI RBI_CCP DTCP NNC CCT NNC CCT NNC RBR CCT DTCP NNC CCB NNC PMP
VB.* CC.* DT.* VB.* CC.* NN.* CC.* NN.* CC.* CC.* DT.* NN.* CC.* NN.* LM VB.* PM.*,VBTS CCB DTCP VBTR CCB NNC CCT NNP CCP CCT DTC NNP CCP NNC LM VBTS PMC
VB.* CC.* NN.* CC.* DT.* DT.* NN.* LM JJ.* CC.* NN.* CC.* NN.* PM.* NN.* CC.* DT.* NN.*_CC.* VB.*_VB.* VB.* PM.* NN.* CC.* NN.* RB.* CC.* NN.* PM.*,VBTS CCB NNP CCP DTC DTCP NNC LM JJD CCT NNC CCB NNC PMS NNC CCT DTCP NNC_CCP VBTR_VBAF VBW PMS NNC CCT NNP RBL CCT NNP PMP
DT.* NN.* NN.*,DTP NNP NNPA
PR.* LM VB.* VB.* DT.* NN.* CC.* NN.* CC.* PR.* CC.* PR.* RB.*_CC.* NN.* CC.* NN.* RB.*_CC.* NN.* PM.*,PRO LM VBTS VBW DTC NNC CCB NNP CCT PRI CCB PRI RBI_CCP NNC CCB NNP RBW_CCP NNP PMP
DT.* NN.* CC.* NN.* LM RB.* VB.* CC.* JJ.* VB.* CC.* PR.*_CC.* NN.* CC.* NN.* PM.*,DTC NNC CCB NNP LM RBF VBW CCT JJD VBW CCT PRI_CCP NNC CCT NNC PMP
NN.* CC.* PR.*_CC.* NN.* CC.* NN.* CC.* NN.* LM VB.* CC.* DT.* NN.* CC.* NN.* LM VB.* RB.* VB.* CC.* NN.* CC.* NN.*_CC.* CC.* CC.* DT.* DT.* VB.*_VB.* CC.* NN.* PM.*,NNP CCP PRI_CCP NNC CCB NNP CCT NNP LM VBTS CCP DTC NNP CCB NNP LM VBS RBW VBW CCT NNC CCB NNP_CCP CCT CCP DTC DTCP VBTR_VBAF CCT NNP PMC
DT.* NN.* CC.* NN.* LM RB.* VB.* DT.* PR.*_CC.* NN.* PM.*,DTC NNC CCT NNP LM RBF VBTR DTC PRI_CCP NNC PMSC
VB.* CC.* DT.* VB.*_VB.* CC.* NN.* CC.* NN.* CC.* DT.* NN.* LM RB.* VB.* CC.* PR.*_CC.* NN.* CC.* NN.* PM.*,VBTS CCB DTCP VBTR_VBRF CCB NNC CCT NNP CCP DTC NNC LM RBM VBOF CCT PRI_CCP NNC CCT NNP PMP
PR.* RB.* RB.*_CC.* NN.* PM.* NN.* CC.* DT.* NN.* LM RB.* CC.* VB.* JJ.* VB.* CC.* NN.*_CC.* NN.* PM.*,PRI RBI RBI_CCP NNC PMS NNC CCR DTC NNP LM RBD CCP VBTF JJD VBW CCB NNC_CCP NNP PMP
PR.* RB.*_CC.* JJ.*_CC.* NN.* CC.* NN.* CC.* NN.* LM VB.* CC.* PM.* RB.* PR.* VB.* CC.* PR.* LM VB.* CC.* CD.* NN.* VB.* CC.* JJ.*_CC.* NN.* CC.* NN.* PM.* PM.*,PRI RBI_CCP JJD_CCP NNC CCT NNP CCP NNP LM VBTS CCP PMS RBF PRS VBTR CCP PRO LM VBTF CCB CDB NNC VBW CCB JJD_CCP NNC CCB NNP PMP PMS
DT.* JJ.*_CC.* NN.* CC.* NN.* CC.* DT.* NN.* NN.* LM VB.* CC.* NN.* CC.* CD.* PM.*,DTC JJD_CCP NNP CCB NNP CCP DTP NNP NNP LM VBTS CCT NNC CCP CDB PMC
DT.* VB.*_CC.* NN.* CC.* NN.* LM NN.* CC.*,DTC VBN_CCP NNC CCP NNC LM NNC CCT
VB.* CC.* NN.* NN.* NN.* DT.* NN.* RB.*_CC.* NN.* CC.* VB.* PR.* CC.* JJ.*_CC.* VB.* DT.* NN.* RB.* VB.* DT.* DT.* NN.* CC.* NN.* NN.* NN.* PM.*,VBOF CCB NNP NNP NNP DTC NNP RBW_CCP NNP CCP VBS PRP CCP JJD_CCP VBW DTC NNC RBW VBTR DTC DTCP NNC CCT NNP NNP NNP PMP
DT.* NN.* NN.* PM.*,DTP NNP NNP PMC
PM.*  RB.*_CC.* NN.* PM.*,PMS  RBW_CCP NNC PMC
CD.* NN.* CC.* NN.* CC.* VB.* CC.* CC.* NN.* CC.* JJ.* CC.* PM.* FW FW FW PM.* CC.* NN.* PM.*,CDB NNC CCA NNC CCP VBTR CCT CCT NNC CCT JJD CCB PMS FW FW FW PMS CCB NNP PMP
RB.* CC.* PR.*_CC.* NN.* CC.* NN.* PM.*,RBR CCT PRI_CCP NNC CCB NNP PMP
CC.* NN.* CC.*,CCT NNC CCP
CD.*,CDB
CD.* NN.* NN.* PM.*,CDB NNPA NNPA PMC
NN.* CC.* NN.* PM.*,NNC CCB NNC PMP
VB.* CC.* NN.* PM.*,VBW CCB NNC PMC
DT.* NN.* DT.* NN.* LM JJ.*_CC.* NN.* CC.* NN.* CC.* NN.* PM.* VB.*_CC.* JJ.*_CC.* NN.* PM.*,DTC NNC DTP NNP LM JJD_CCP NNC CCT NNC CCB NNP PMS VBH_CCP JJD_CCP NNC PMC
CC.* JJ.*_CC.* NN.*_CC.* JJ.* CC.* JJ.* PM.*,CCA JJD_CCP NNC_CCP JJD CCA JJD PMP
NN.* CC.* DT.* PR.* CC.* NN.* LM RB.* RB.* RB.* VB.* CC.* NN.* PM.*,NNP CCA DTC PRQ CCT NNP LM RBF RBI RBI VBW CCT NNC PMP
DT.* NN.* NN.* NN.* LM VB.* CC.* NN.* NN.* NN.* CC.* NN.* CC.* VB.*_VB.*_CC.* NN.*_CC.* NN.* PM.* FW PM.* PM.*,DTP NNP NNP NNP LM VBTS CCT NNP NNP NNP CCT NNC CCB VBTR_VBAF_CCP NNC_CCP NNC PMS FW PMC PMS
CC.* PM.*,CCB PMC
DT.* NN.* LM VB.*_CC.* JJ.* RB.* RB.*_CC.* PR.* LM VB.* PM.*,DTP NNP LM VBTS_CCP JJD RBW RBW_CCP PRS LM VBW PMC
CC.* VB.* JJ.* JJ.*_CC.* NN.* CC.* NN.* PM.*,CCP VBN JJD JJD_CCP NNC CCT NNC PMP
RB.*_CC.* JJ.* PM.* CD.* CC.* NN.* CD.* PM.*,RBW_CCP JJN PMS CDB CCB NNP CDB PMC
VB.* PR.* DT.* NN.*_CC.* PR.* CC.* VB.* DT.* PM.* JJ.*_CC.* PM.* NN.*_CC.* JJ.* CC.* NN.* CC.* VB.* RB.* PR.* CC.* DT.* NN.* NN.* DT.* JJ.*_CC.* VB.* CC.* CC.* NN.* PM.*,VBOF PRS DTC NNC_CCP PRO CCT VBOF DTC PMS JJD_CCP PMS NNC_CCP JJD CCB NNPA CCA VBTS RBI PRS CCP DTP NNP NNP DTC JJD_CCP VBOF CCT CCT NNP PMP
VB.* DT.* NN.* CC.* PR.*_CC.* JJ.* PM.* CD.* NN.* PM.*,VBTS DTP NNP CCB PRSP_CCP JJN PMS CDB NNC PMP
CC.* NN.* CC.* FW CC.* FW PM.*,CCT NNC CCB FW CCA FW PMP
DT.* DT.* FW FW LM JJ.* CC.* FW CC.* DT.* JJ.*_CC.* FW CC.* CC.* DT.* NN.*_CC.* JJ.* CC.* NN.* RB.* CC.* JJ.*_CC.* NN.* PM.*,DTC DTCP FW FW LM JJCC CCP FW CCT DTCP JJD_CCP FW CCA CCT DTCP NNC_CCP JJD CCT NNC RBW CCT JJN_CCP NNC PMC
CC.* JJ.* CC.* CC.* NN.* PM.*,CCT JJD CCP CCB NNPA PMC
CC.* CC.* DT.* DT.* NN.* CC.* NN.* FW LM RB.* DT.* JJ.* CC.* NN.* CC.* CC.* CC.* NN.* NN.* NN.* PM.*,CCT CCP DTC DTCP NNC CCT NNPA FW LM RBF DTCP JJD CCP NNC CCT CCT CCT NNP NNP NNP PMC
CC.* DT.* NN.* CC.* VB.*_VB.* CC.* DT.* NN.* CC.* NN.* LM VB.* NN.*_CC.* NN.* PM.*,CCA DTC NNC CCB VBTR_VBAF CCB DTCP NNC CCT NNPA LM VBH NNC_CCP NNC PMC
DT.* DT.* NN.* CC.* NN.* LM VB.*_VB.* RB.* RB.* DT.* NN.* CC.* DT.* NN.* PR.* CC.* CC.* RB.* RB.* DT.* DT.* NN.* CC.* NN.* CC.* NN.* CC.* PR.*_CC.* NN.* PM.*,DTC DTCP NNC CCB NNPA LM VBTS_VBAF RBF RBI DTC NNC CCA DTCP NNC PRO CCT CCA RBI RBI DTC DTCP NNC CCA NNC CCT NNC CCT PRI_CCP NNC PMC
CC.* CC.* DT.* NN.*_CC.* PR.* PM.*,CCR CCT DTCP NNC_CCP PRO PMC
CC.* DT.* NN.* PR.* LM VB.*_VB.* RB.* CC.* NN.* CC.* NN.* RB.* NN.* CC.* CC.* PR.*_CC.* NN.* RB.* PM.*,CCA DTC NNC PRO LM VBTR_VBAF RBW CCT NNP CCA NNP RBW NNP CCA CCT PRI_CCP NNC RBI PMP
DT.* NN.* FW NN.* NN.* NN.* NN.* CC.* VB.* CC.* NN.*_CC.* NN.* LM VB.* CC.* NN.*_CC.* PM.* RB.* CC.* DT.* NN.* CC.* NN.* CC.* NN.* CC.* VB.* CC.* NN.* PM.*,DTC NNP FW NNP NNPA NNP NNPA CCP VBOF CCB NNC_CCP NNC LM VBTS CCB NNC_CCP PMS RBR CCT DTCP NNC CCB NNC CCB NNC CCP VBAF CCT NNP PMP
DT.* NN.* NN.* PM.*,DTP NNP NNP PMC
DT.* NN.* NN.* CC.* NN.* LM VB.* RB.*_CC.* JJ.* PM.* CD.* CC.* NN.* CD.* CC.* DT.* NN.* CC.* NN.* LM VB.* CC.* JJ.*_CC.* NN.* CC.* VB.* RB.* RB.* DT.* NN.* LM VB.*_VB.* CC.* NN.* CC.* CC.* PR.*_CC.* NN.* PM.*,DTC NNP NNP CCB NNP LM VBTS RBW_CCP JJN PMS CDB CCB NNP CDB CCP DTC NNC CCB NNP LM VBTS CCB JJD_CCP NNC CCP VBTR RBK RBQ DTC NNPA LM VBTR_VBAF CCT NNP CCA CCT PRI_CCP NNC PMP
NN.* CC.* NN.* CC.* NN.* LM VB.* CC.* JJ.* CC.* NN.* CC.* NN.* CC.* DT.* VB.*_VB.* CC.* NN.* CC.* VB.* NN.* CC.* NN.* CC.* VB.* DT.* NN.* CC.* JJ.* PM.* CD.* CC.* NN.* PM.*,NNC CCB NNP CCB NNP LM VBTS CCB JJD CCP NNC CCT NNC CCT DTCP VBTR_VBAF CCB NNC CCP VBH NNC CCB NNC CCR VBTF DTC NNP CCT JJN PMS CDB CCB NNP PMP
VB.* DT.* NN.* CC.*,VBTS DTP NNP CCP
VB.* CC.* NN.* FW CC.* DT.* NN.* NN.* DT.* NN.* CC.* NN.* NN.* NN.* CC.* DT.* NN.* NN.* RB.* CC.* NN.* CC.* DT.* NN.* CC.* NN.* CD.* NN.* NN.* NN.* NN.* PM.*,VBTR CCB NNP FW CCP DTP NNP NNP DTC NNP CCB NNPA NNP NNP CCP DTP NNP NNP RBR CCT NNC CCB DTCP NNC CCT NNPA CDB NNP NNP NNP NNP PMP
CD.* DT.* VB.* CC.* VB.* PM.* NN.* CC.* VB.* JJ.*_CC.* NN.* CC.* NN.* CC.* JJ.*_CC.* NN.* PM.*,CDB DTC VBW CCB VBW PMS NNC CCP VBH JJD_CCP NNC CCT NNC CCB JJN_CCP NNC PMP
VB.*_VB.* DT.* NN.* NN.* NN.* NN.* DT.* PR.*_CC.* NN.* CC.* JJ.*_CC.* NN.* CC.* NN.* CC.* NN.* CC.* RB.* VB.* NN.* CC.* NN.* PM.*,VBTR_VBOF DTP NNP NNP NNP NNP DTC PRSP_CCP NNC CCT JJD_CCP NNC CCB NNC CCT NNP CCP RBM VBW NNC CCB NNC PMP
VB.* DT.* NN.* DT.* NN.* PM.* NN.* CC.* VB.* CC.* DT.* NN.* LM PM.* RB.* VB.* PM.* PM.*,VBTS DTP NNP DTC NNC PMS NNC CCA VBTS CCP DTC NNC LM PMS RBF VBTF PMS PMP
DT.* NN.* CC.* NN.* CC.* NN.* LM VB.* DT.* NN.* CC.* VB.* CC.* PR.* LM RB.* CC.* PR.* CC.* PM.* VB.* DT.* NN.* CC.* DT.* VB.* CC.* JJ.*_CC.* NN.* CC.* NN.* PM.* PM.*,DTC NNP CCT NNP CCB NNP LM VBOF DTC NNC CCT VBTS CCP PRO LM RBW CCT PRSP CCA PMS VBTF DTC NNC CCB DTCP VBTF CCB JJN_CCP NNC CCT NNC PMP PMS
RB.* CC.* NN.* CC.* NN.* CC.* NN.* PM.*,RBR CCT NNC CCB NNC CCB NNP PMC
VB.*_CC.* RB.* FW PM.* CD.* CC.* RB.* NN.* RB.* DT.* PR.*_CC.* NN.*_CC.* NN.* CC.* JJ.* NN.* CC.* VB.* NN.* DT.* VB.* CC.* PR.*_CC.* NN.* CC.* PR.*_CC.* NN.* JJ.* CC.* CD.* NN.* NN.* NN.* PM.*,VBTR_CCP RBL FW PMS CDB CCB RBW NNPA RBW DTC PRI_CCP NNC_CCP NNC CCP JJC NNC CCB VBTR NNC DTC VBTS CCB PRI_CCP NNC CCT PRSP_CCP NNC JJD CCT CDB NNP NNP NNP PMP
VB.* CC.* NN.* CC.* RB.* CC.* NN.* CC.* VB.* CC.* DT.* FW LM VB.* DT.* NN.* NN.* CC.* PR.*_CC.* NN.* CC.* JJ.* CC.* VB.* RB.*_CC.* NN.*_CC.* NN.* CC.* NN.*,VBTS CCB NNC CCP RBR CCT NNC CCB VBTS CCP DTC FW LM VBTS DTC NNC NNC CCT PRI_CCP NNC CCA JJD CCP VBTR RBL_CCP NNP_CCP NNC CCB NNPA
VB.* CC.* DT.* NN.* DT.* NN.* CC.* NN.* NN.* CC.* NN.* RB.*_CC.* NN.* CC.* RB.* CC.* VB.* PM.* VB.* CC.* PR.*_CC.* NN.*_CC.* RB.* JJ.* CC.* NN.* CC.* JJ.* CC.* NN.* PM.*,VBTR CCB DTCP NNC DTC NNC CCT NNP NNP CCB NNP RBW_CCP NNP CCB RBW CCP VBTS PMS VBOF CCB PRI_CCP NNC_CCP RBL JJD CCP NNC CCT JJD CCP NNC PMP
NN.* PM.*,NNP PMP
CC.* PR.* LM RB.* JJ.*_CC.* NN.* PM.*,CCT PRS LM RBL JJD_CCP NNC PMP
DT.* NN.* LM VB.* CC.* NN.* NN.* NN.* NN.* RB.* RB.* PR.* LM VB.* PM.*,DTC NNC LM VBTS CCT NNP NNP NNP NNP RBK RBQ PRS LM VBTR PMP
RB.* RB.* VB.* RB.* RB.* JJ.* DT.* PR.*_CC.* JJ.*_CC.* NN.* PM.*,RBF RBI VBW RBK RBQ JJD DTC PRSP_CCP JJD_CCP NNC PMC
VB.*_CC.* PR.*_CC.* VB.* CC.* NN.* RB.* CC.* FW CC.* CC.* LM CC.* PR.*_CC.* NN.* PM.*,VBN_CCP PRI_CCP VBTS CCP NNC RBR CCT FW CCT CCR LM CCT PRSP_CCP NNC PMP
JJ.*_CC.* NN.* CC.* JJ.*_CC.* NN.* DT.* VB.* CC.* NN.* CC.* VB.* CC.* JJ.* CC.* NN.* CC.* NN.* RB.*_CC.* NN.* PM.*,JJN_CCP NNC CCT JJN_CCP NNC DTC VBTS CCB NNC CCP VBTS CCT JJD CCP NNC CCB NNC RBW_CCP NNC PMP
RB.* CC.* CC.* PM.* FW PM.*,RBR CCT CCR PMS FW PMC
DT.* NN.* CC.* NN.* CC.* NN.* LM VB.*_VB.* VB.* CC.* JJ.* CC.* NN.*_CC.* NN.* PM.*,DTC NNC CCB NNC CCT NNP LM VBTR_VBAF VBAF CCT JJD CCP NNC_CCP NNP PMC
VB.* PM.* VB.* RB.* CC.* DT.* NN.* CC.* NN.* CC.* CC.* DT.* NN.* DT.* JJ.* CC.* VB.* JJ.* CC.* NN.* CC.* NN.* CC.* DT.* NN.* PM.*,VBRF PMS VBTF RBI CCB DTCP NNC CCB NNP CCB CCB DTCP NNC DTC JJN CCT VBH JJD CCP NNC CCB NNC CCB DTCP NNC PMC
DT.* PR.*_CC.* NN.* PM.* NN.* LM RB.* VB.* CC.* PR.*_CC.* NN.* PM.* PM.*,DTC PRSP_CCP NNC PMS NNC LM RBF VBTF CCB PRI_CCP NNC PMC PMS
CC.* NN.* CC.* JJ.*_CC.* NN.* VB.*_VB.* DT.* NN.* CC.* DT.* JJ.*_CC.* NN.* CC.* NN.* CC.* NN.* CC.* NN.* PM.*,CCA NNC CCT JJD_CCP NNC VBTR_VBAF DTC NNC CCB DTCP JJD_CCP NNP CCT NNP CCP NNC CCB NNP PMP
PM.*  NN.* PM.* NN.* RB.* VB.* CC.* JJ.*_JJ.* CC.* NN.* DT.* NN.* CC.* NN.* PM.*,PMS  NNP PMS NNCA RBF VBTR CCB JJCS_JJD CCP NNC DTC NNC CCT NNC PMC
CC.* RB.* CD.* CC.* PR.*,CCP RBL CDB CCT PRI
CD.* NN.* PM.*,CDB NNC PMP
VB.* DT.* NN.* NN.* CC.* NN.* NN.* FW CC.* NN.* NN.* PM.*,VBTS DTP NNP NNP CCB NNP NNP FW CCB NNP NNC PMP
DT.* NN.* PM.*,DTC NNP PMC
JJ.*_CC.* DT.* DT.* JJ.*_CC.* NN.* CC.* NN.* CC.* NN.* CC.* NN.* DT.* VB.* JJ.* JJ.* CC.* NN.* CC.* VB.* CC.* NN.* JJ.* CC.* NN.* PM.*,JJD_CCP DTC DTCP JJD_CCP NNC CCB NNPA CCP NNP CCA NNP DTC VBH JJCC JJD CCP NNC CCB VBTR CCP NNC JJC CCT NNP PMC
NN.* CC.* DT.* JJ.* CC.* NN.* LM VB.* NN.* CC.* CD.* CC.* CD.* CC.* PR.*,NNP CCA DTC JJD CCP NNP LM VBH NNC CCP CDB CCA CDB CCT PRI
RB.*_CC.* NN.* PM.*,RBW_CCP NNP PMC
CD.* PM.*,CDB PMP
VB.* CC.* JJ.*_CC.* NN.* CC.* CC.* DT.* NN.* CC.* VB.*,VBTS CCB JJD_CCP NNC CCT CCT DTCP NNC CCP VBH
VB.* PR.* CC.* CC.* DT.* NN.* CC.* NN.* CC.* VB.* CC.* CC.* NN.* CC.* DT.* NN.* CC.* RB.* VB.* DT.* NN.* CC.* NN.* PM.*,VBTS PRS CCP CCT DTCP NNC CCT NNP CCP VBTR CCR CCT NNC CCB DTCP NNC CCA RBF VBTR DTC NNC CCB NNC PMC
