Pattern_ID,Hybrid_N-Gram,Frequency,Detailed_POS,Rough_POS,POS_Type
402390,RB.* RB.* JJ.* DT.*,15.0,.* .* .* .*,RB.* RB.* JJ.* DT.*,Only Rough POS
402391,DT.* DT.* CD.* CC.*,1.0,.* .* .* .*,DT.* DT.* CD.* CC.*,Only Rough POS
402392,CC.* VB.* VB.* PR.*,21.0,.* .* .* .*,CC.* VB.* VB.* PR.*,Only Rough POS
402393,VB.* PR.* CD.* CC.*,4.0,.* .* .* .*,VB.* PR.* CD.* CC.*,Only Rough POS
402394,PR.* CD.* CC.* JJ.*,1.0,.* .* .* .*,PR.* CD.* CC.* JJ.*,Only Rough POS
402395,PR.* FW PM.* FW,246.0,.* .* .* .*,PR.* .* PM.* .*,Only Rough POS
402396,PM.* FW CC.* DT.*,318.0,.* .* .* .*,PM.* .* CC.* DT.*,Only Rough POS
402397,DT.* NN.* NN.* DT.*,24.0,.* .* .* .*,DT.* NN.* NN.* DT.*,Only Rough POS
402398,RB.* VB.* CC.* FW,1478.0,.* .* .* .*,RB.* VB.* CC.* .*,Only Rough POS
402399,JJ.* NN.* VB.* VB.*,8.0,.* .* .* .*,JJ.* NN.* VB.* VB.*,Only Rough POS
402400,NN.* NN.* CD.* PM.*,7.0,.* .* .* .*,NN.* NN.* CD.* PM.*,Only Rough POS
402401,NN.* CC.* DT.* FW,2397.0,.* .* .* .*,NN.* CC.* DT.* .*,Only Rough POS
402402,CC.* DT.* FW PM.*,237.0,.* .* .* .*,CC.* DT.* .* PM.*,Only Rough POS
402403,DT.* FW PM.* NN.*,313.0,.* .* .* .*,DT.* .* PM.* NN.*,Only Rough POS
402404,FW PM.* NN.* CC.*,851.0,.* .* .* .*,.* PM.* NN.* CC.*,Only Rough POS
402405,FW PM.* NN.* RB.*,93.0,.* .* .* .*,.* PM.* NN.* RB.*,Only Rough POS
402406,NN.* PR.* RB.* DT.*,4.0,.* .* .* .*,NN.* PR.* RB.* DT.*,Only Rough POS
402407,LM RB.* JJ.* NN.*,242.0,.* .* .* .*,.* RB.* JJ.* NN.*,Only Rough POS
402408,FW NN.* LM VB.*,10092.0,.* .* .* .*,.* NN.* .* VB.*,Only Rough POS
402409,DT.* JJ.* JJ.* CC.*,31.0,.* .* .* .*,DT.* JJ.* JJ.* CC.*,Only Rough POS
402410,FW NN.* CC.* CC.*,829.0,.* .* .* .*,.* NN.* CC.* CC.*,Only Rough POS
402411,CC.* CC.* NN.* LM,446.0,.* .* .* .*,CC.* CC.* NN.* .*,Only Rough POS
402412,JJ.* DT.* NN.* RB.*,24.0,.* .* .* .*,JJ.* DT.* NN.* RB.*,Only Rough POS
402413,RB.* RB.* JJ.* PM.*,12.0,.* .* .* .*,RB.* RB.* JJ.* PM.*,Only Rough POS
402414,JJ.* PM.* CD.* LM,196.0,.* .* .* .*,JJ.* PM.* CD.* .*,Only Rough POS
402415,DT.* NN.* NN.* NN.*_PM.*,7.0,.* .* .* .*,DT.* NN.* NN.* NN.*_PM.*,Only Rough POS
402416,JJ.* CC.* JJ.* PM.*,4.0,.* .* .* .*,JJ.* CC.* JJ.* PM.*,Only Rough POS
402417,NN.* RB.* JJ.* NN.*,36.0,.* .* .* .*,NN.* RB.* JJ.* NN.*,Only Rough POS
402418,JJ.* NN.* CC.*_PM.* JJ.*,0.0,.* .* .* .*,JJ.* NN.* CC.*_PM.* JJ.*,Only Rough POS
402419,CC.*_PM.* JJ.* CC.* NN.*_PM.*,5.0,.* .* .* .*,CC.*_PM.* JJ.* CC.* NN.*_PM.*,Only Rough POS
402420,CC.* NN.*_PM.* DT.* VB.*,1.0,.* .* .* .*,CC.* NN.*_PM.* DT.* VB.*,Only Rough POS
402421,VB.* DT.* CC.* PM.*,26.0,.* .* .* .*,VB.* DT.* CC.* PM.*,Only Rough POS
402422,DT.* JJ.* PM.* JJ.*,11.0,.* .* .* .*,DT.* JJ.* PM.* JJ.*,Only Rough POS
402423,DT.* NN.* NN.* PR.*,8.0,.* .* .* .*,DT.* NN.* NN.* PR.*,Only Rough POS
402424,NN.* NN.* PR.* LM,29.0,.* .* .* .*,NN.* NN.* PR.* .*,Only Rough POS
402425,JJ.* NN.* CC.* FW,2784.0,.* .* .* .*,JJ.* NN.* CC.* .*,Only Rough POS
402426,CC.* CC.* NN.* PR.*_PM.*,10.0,.* .* .* .*,CC.* CC.* NN.* PR.*_PM.*,Only Rough POS
402427,JJ.* CC.* NN.* JJ.*,40.0,.* .* .* .*,JJ.* CC.* NN.* JJ.*,Only Rough POS
402428,VB.* PM.* PR.* DT.*,3.0,.* .* .* .*,VB.* PM.* PR.* DT.*,Only Rough POS
402429,CC.* RB.* VB.* NN.*,36.0,.* .* .* .*,CC.* RB.* VB.* NN.*,Only Rough POS
402430,NN.* NN.* NN.* VB.*,4.0,.* .* .* .*,NN.* NN.* NN.* VB.*,Only Rough POS
402431,NN.* NN.* VB.* RB.*,6.0,.* .* .* .*,NN.* NN.* VB.* RB.*,Only Rough POS
402432,NN.* VB.* RB.* CC.*,14.0,.* .* .* .*,NN.* VB.* RB.* CC.*,Only Rough POS
402433,CC.* NN.* NN.* PR.*,12.0,.* .* .* .*,CC.* NN.* NN.* PR.*,Only Rough POS
402434,NN.* NN.* PR.* CC.*,5.0,.* .* .* .*,NN.* NN.* PR.* CC.*,Only Rough POS
402435,CC.* PR.* LM DT.*,321.0,.* .* .* .*,CC.* PR.* .* DT.*,Only Rough POS
402436,PR.* LM DT.* NN.*,652.0,.* .* .* .*,PR.* .* DT.* NN.*,Only Rough POS
402437,NN.* NN.* NN.* LM,160.0,.* .* .* .*,NN.* NN.* NN.* .*,Only Rough POS
402438,NN.* RB.* NN.* DT.*,14.0,.* .* .* .*,NN.* RB.* NN.* DT.*,Only Rough POS
402439,RB.* NN.* DT.* PR.*,5.0,.* .* .* .*,RB.* NN.* DT.* PR.*,Only Rough POS
402440,JJ.* NN.* RB.* JJ.*,11.0,.* .* .* .*,JJ.* NN.* RB.* JJ.*,Only Rough POS
402441,NN.* CC.* JJ.* VB.*,42.0,.* .* .* .*,NN.* CC.* JJ.* VB.*,Only Rough POS
402442,NN.* NN.* CC.* VB.*_PM.*,15.0,.* .* .* .*,NN.* NN.* CC.* VB.*_PM.*,Only Rough POS
402443,CC.* RB.* PR.* VB.*_PM.*,8.0,.* .* .* .*,CC.* RB.* PR.* VB.*_PM.*,Only Rough POS
402444,NN.* DT.* JJ.* PM.*,8.0,.* .* .* .*,NN.* DT.* JJ.* PM.*,Only Rough POS
402445,CC.* CC.* VB.* RB.*,14.0,.* .* .* .*,CC.* CC.* VB.* RB.*,Only Rough POS
402446,RB.* CC.* RB.* PR.*,7.0,.* .* .* .*,RB.* CC.* RB.* PR.*,Only Rough POS
402447,RB.* PR.* JJ.* VB.*,3.0,.* .* .* .*,RB.* PR.* JJ.* VB.*,Only Rough POS
402448,PR.* JJ.* VB.* CC.*,12.0,.* .* .* .*,PR.* JJ.* VB.* CC.*,Only Rough POS
402449,LM RB.* VB.* PM.*,60.0,.* .* .* .*,.* RB.* VB.* PM.*,Only Rough POS
402450,VB.* PR.* CC.* PR.*_PM.*,2.0,.* .* .* .*,VB.* PR.* CC.* PR.*_PM.*,Only Rough POS
402451,DT.* VB.* DT.* NN.*_PM.*,8.0,.* .* .* .*,DT.* VB.* DT.* NN.*_PM.*,Only Rough POS
402452,CC.* JJ.* CC.* PM.*,24.0,.* .* .* .*,CC.* JJ.* CC.* PM.*,Only Rough POS
402453,JJ.* CC.* PM.* NN.*,25.0,.* .* .* .*,JJ.* CC.* PM.* NN.*,Only Rough POS
402454,RB.* RB.* PM.* JJ.*,3.0,.* .* .* .*,RB.* RB.* PM.* JJ.*,Only Rough POS
402455,CC.* DT.* NN.* CC.*_PM.*,17.0,.* .* .* .*,CC.* DT.* NN.* CC.*_PM.*,Only Rough POS
402456,DT.* NN.* CC.*_PM.* RB.*_PM.*,2.0,.* .* .* .*,DT.* NN.* CC.*_PM.* RB.*_PM.*,Only Rough POS
402457,NN.* CC.*_PM.* RB.*_PM.* DT.*,2.0,.* .* .* .*,NN.* CC.*_PM.* RB.*_PM.* DT.*,Only Rough POS
402458,CC.* JJ.* NN.* VB.*,37.0,.* .* .* .*,CC.* JJ.* NN.* VB.*,Only Rough POS
402459,RB.* VB.* PR.* VB.*,12.0,.* .* .* .*,RB.* VB.* PR.* VB.*,Only Rough POS
402460,VB.* JJ.* JJ.* CC.*,27.0,.* .* .* .*,VB.* JJ.* JJ.* CC.*,Only Rough POS
402461,PR.* CC.* NN.* NN.*,29.0,.* .* .* .*,PR.* CC.* NN.* NN.*,Only Rough POS
402462,CC.* NN.* CD.* RB.*,17.0,.* .* .* .*,CC.* NN.* CD.* RB.*,Only Rough POS
402463,NN.* CD.* RB.* CD.*_PM.*,5.0,.* .* .* .*,NN.* CD.* RB.* CD.*_PM.*,Only Rough POS
402464,VB.* NN.* PM.* VB.*,3.0,.* .* .* .*,VB.* NN.* PM.* VB.*,Only Rough POS
402465,VB.* RB.* JJ.* DT.*,13.0,.* .* .* .*,VB.* RB.* JJ.* DT.*,Only Rough POS
402466,RB.* DT.* VB.* VB.*,10.0,.* .* .* .*,RB.* DT.* VB.* VB.*,Only Rough POS
402467,VB.* PR.* JJ.* NN.*,18.0,.* .* .* .*,VB.* PR.* JJ.* NN.*,Only Rough POS
402468,CC.* VB.* LM DT.*,1213.0,.* .* .* .*,CC.* VB.* .* DT.*,Only Rough POS
402469,DT.* NN.* CC.* VB.*_PM.*,36.0,.* .* .* .*,DT.* NN.* CC.* VB.*_PM.*,Only Rough POS
402470,NN.* CC.* VB.*_PM.* JJ.*,4.0,.* .* .* .*,NN.* CC.* VB.*_PM.* JJ.*,Only Rough POS
402471,VB.* PR.* RB.* DT.*,16.0,.* .* .* .*,VB.* PR.* RB.* DT.*,Only Rough POS
402472,PR.* RB.* DT.* PR.*,2.0,.* .* .* .*,PR.* RB.* DT.* PR.*,Only Rough POS
402473,PM.* CD.* CC.* CC.*,2.0,.* .* .* .*,PM.* CD.* CC.* CC.*,Only Rough POS
402474,CD.* CC.* CC.* PM.*,7.0,.* .* .* .*,CD.* CC.* CC.* PM.*,Only Rough POS
402475,RB.* NN.* DT.* JJ.*,8.0,.* .* .* .*,RB.* NN.* DT.* JJ.*,Only Rough POS
402476,DT.* JJ.* CC.* PM.*,8.0,.* .* .* .*,DT.* JJ.* CC.* PM.*,Only Rough POS
402477,JJ.* CC.* PM.* JJ.*,6.0,.* .* .* .*,JJ.* CC.* PM.* JJ.*,Only Rough POS
402478,CC.* DT.* JJ.* NN.*_PM.*_PM.*,2.0,.* .* .* .*,CC.* DT.* JJ.* NN.*_PM.*_PM.*,Only Rough POS
402479,VB.* RB.* RB.* RB.*,21.0,.* .* .* .*,VB.* RB.* RB.* RB.*,Only Rough POS
402480,RB.* RB.* RB.* NN.*_PM.*,1.0,.* .* .* .*,RB.* RB.* RB.* NN.*_PM.*,Only Rough POS
402481,CC.* CD.* PM.* NN.*,21.0,.* .* .* .*,CC.* CD.* PM.* NN.*,Only Rough POS
402482,JJ.* PM.* PR.* CC.*,4.0,.* .* .* .*,JJ.* PM.* PR.* CC.*,Only Rough POS
402483,CC.* RB.* CC.* NN.*_PM.*,35.0,.* .* .* .*,CC.* RB.* CC.* NN.*_PM.*,Only Rough POS
402484,JJ.* CC.* NN.* PR.*_PM.*,8.0,.* .* .* .*,JJ.* CC.* NN.* PR.*_PM.*,Only Rough POS
402485,NN.* NN.* JJ.* RB.*,4.0,.* .* .* .*,NN.* NN.* JJ.* RB.*,Only Rough POS
402486,NN.* DT.* DT.* JJ.*,22.0,.* .* .* .*,NN.* DT.* DT.* JJ.*,Only Rough POS
402487,PM.* NN.* CC.* RB.*,45.0,.* .* .* .*,PM.* NN.* CC.* RB.*,Only Rough POS
402488,CC.* RB.* CC.* NN.*,124.0,.* .* .* .*,CC.* RB.* CC.* NN.*,Only Rough POS
402489,RB.* CC.* NN.* JJ.*_PM.*,2.0,.* .* .* .*,RB.* CC.* NN.* JJ.*_PM.*,Only Rough POS
402490,JJ.* NN.* PM.* NN.*,21.0,.* .* .* .*,JJ.* NN.* PM.* NN.*,Only Rough POS
402491,JJ.* NN.* LM CC.*,505.0,.* .* .* .*,JJ.* NN.* .* CC.*,Only Rough POS
402492,CC.* PM.* VB.* RB.*,7.0,.* .* .* .*,CC.* PM.* VB.* RB.*,Only Rough POS
402493,PM.* NN.*_PM.* NN.* CC.*,2.0,.* .* .* .*,PM.* NN.*_PM.* NN.* CC.*,Only Rough POS
402494,NN.*_PM.* NN.* CC.* NN.*,7.0,.* .* .* .*,NN.*_PM.* NN.* CC.* NN.*,Only Rough POS
402495,NN.* CC.* NN.*_PM.* LM,92.0,.* .* .* .*,NN.* CC.* NN.*_PM.* .*,Only Rough POS
402496,CC.* NN.*_PM.* LM VB.*,43.0,.* .* .* .*,CC.* NN.*_PM.* .* VB.*,Only Rough POS
402497,PM.* NN.* CC.* FW,856.0,.* .* .* .*,PM.* NN.* CC.* .*,Only Rough POS
402498,DT.* RB.* RB.* CC.*,5.0,.* .* .* .*,DT.* RB.* RB.* CC.*,Only Rough POS
402499,FW LM RB.* VB.*,2459.0,.* .* .* .*,.* .* RB.* VB.*,Only Rough POS
402500,LM RB.* VB.* NN.*,152.0,.* .* .* .*,.* RB.* VB.* NN.*,Only Rough POS
402501,CC.* PR.* JJ.* FW,460.0,.* .* .* .*,CC.* PR.* JJ.* .*,Only Rough POS
402502,PR.* JJ.* FW PM.*,17.0,.* .* .* .*,PR.* JJ.* .* PM.*,Only Rough POS
402503,JJ.* FW PM.* NN.*,76.0,.* .* .* .*,JJ.* .* PM.* NN.*,Only Rough POS
402504,RB.* CC.* NN.* PR.*,21.0,.* .* .* .*,RB.* CC.* NN.* PR.*,Only Rough POS
402505,LM VB.* RB.* PM.*,13.0,.* .* .* .*,.* VB.* RB.* PM.*,Only Rough POS
402506,VB.* RB.* PM.* CD.*,6.0,.* .* .* .*,VB.* RB.* PM.* CD.*,Only Rough POS
402507,PM.* CD.* CC.* JJ.*,20.0,.* .* .* .*,PM.* CD.* CC.* JJ.*,Only Rough POS
402508,PR.* CC.* DT.* NN.*_PM.*,26.0,.* .* .* .*,PR.* CC.* DT.* NN.*_PM.*,Only Rough POS
402509,FW CC.* JJ.* VB.*,109.0,.* .* .* .*,.* CC.* JJ.* VB.*,Only Rough POS
402510,FW LM RB.* CC.*,2624.0,.* .* .* .*,.* .* RB.* CC.*,Only Rough POS
402511,LM RB.* CC.* JJ.*,306.0,.* .* .* .*,.* RB.* CC.* JJ.*,Only Rough POS
402512,CC.* CC.* JJ.* VB.*,5.0,.* .* .* .*,CC.* CC.* JJ.* VB.*,Only Rough POS
402513,CC.* RB.* CC.* DT.*,21.0,.* .* .* .*,CC.* RB.* CC.* DT.*,Only Rough POS
402514,RB.* CC.* DT.* DT.*,20.0,.* .* .* .*,RB.* CC.* DT.* DT.*,Only Rough POS
402515,PR.* CC.* PM.* FW,46.0,.* .* .* .*,PR.* CC.* PM.* .*,Only Rough POS
402516,PM.* FW CC.* JJ.*,187.0,.* .* .* .*,PM.* .* CC.* JJ.*,Only Rough POS
402517,FW CC.* JJ.* LM,4889.0,.* .* .* .*,.* CC.* JJ.* .*,Only Rough POS
402518,CC.* PR.* VB.* JJ.*,10.0,.* .* .* .*,CC.* PR.* VB.* JJ.*,Only Rough POS
402519,JJ.* CC.* VB.* LM,512.0,.* .* .* .*,JJ.* CC.* VB.* .*,Only Rough POS
402520,VB.* LM VB.* PR.*,179.0,.* .* .* .*,VB.* .* VB.* PR.*,Only Rough POS
402521,CD.* NN.* LM VB.*,149.0,.* .* .* .*,CD.* NN.* .* VB.*,Only Rough POS
402522,NN.* CC.* VB.*_PM.* VB.*,5.0,.* .* .* .*,NN.* CC.* VB.*_PM.* VB.*,Only Rough POS
402523,JJ.* NN.* NN.* JJ.*,8.0,.* .* .* .*,JJ.* NN.* NN.* JJ.*,Only Rough POS
402524,LM VB.* JJ.* NN.*,248.0,.* .* .* .*,.* VB.* JJ.* NN.*,Only Rough POS
402525,VB.* JJ.* NN.* NN.*,14.0,.* .* .* .*,VB.* JJ.* NN.* NN.*,Only Rough POS
402526,JJ.* NN.* NN.* PR.*,5.0,.* .* .* .*,JJ.* NN.* NN.* PR.*,Only Rough POS
402527,PM.*_ RB.* VB.* CC.*,3699.0,.* .* .*,RB.* VB.* CC.*,Only Rough POS
402528,RB.* CC.* NN.* LM,1076.0,.* .* .* .*,RB.* CC.* NN.* .*,Only Rough POS
402529,CC.* NN.* LM NN.*,4369.0,.* .* .* .*,CC.* NN.* .* NN.*,Only Rough POS
402530,NN.* LM NN.* NN.*_PM.*,500.0,.* .* .* .*,NN.* .* NN.* NN.*_PM.*,Only Rough POS
402531,CC.* VB.* JJ.* VB.*,12.0,.* .* .* .*,CC.* VB.* JJ.* VB.*,Only Rough POS
402532,VB.* JJ.* VB.* CC.*,12.0,.* .* .* .*,VB.* JJ.* VB.* CC.*,Only Rough POS
402533,JJ.* VB.* CC.* VB.*,24.0,.* .* .* .*,JJ.* VB.* CC.* VB.*,Only Rough POS
402534,RB.* VB.* RB.* PR.*,5.0,.* .* .* .*,RB.* VB.* RB.* PR.*,Only Rough POS
402535,RB.* PR.* NN.* NN.*,6.0,.* .* .* .*,RB.* PR.* NN.* NN.*,Only Rough POS
402536,NN.* NN.* DT.* NN.*_PM.*,14.0,.* .* .* .*,NN.* NN.* DT.* NN.*_PM.*,Only Rough POS
402537,CD.* CC.* RB.* CC.*,21.0,.* .* .* .*,CD.* CC.* RB.* CC.*,Only Rough POS
402538,NN.* CC.* RB.* CD.*,14.0,.* .* .* .*,NN.* CC.* RB.* CD.*,Only Rough POS
402539,CC.* RB.* CD.* NN.*,12.0,.* .* .* .*,CC.* RB.* CD.* NN.*,Only Rough POS
402540,RB.* CD.* NN.* PR.*,0.0,.* .* .* .*,RB.* CD.* NN.* PR.*,Only Rough POS
402541,VB.* CC.* PR.* FW,1479.0,.* .* .* .*,VB.* CC.* PR.* .*,Only Rough POS
402542,CC.* PR.* FW CC.*,1554.0,.* .* .* .*,CC.* PR.* .* CC.*,Only Rough POS
402543,PR.* FW CC.* NN.*_PM.*,311.0,.* .* .* .*,PR.* .* CC.* NN.*_PM.*,Only Rough POS
402544,RB.* CC.* CD.* DT.*,2.0,.* .* .* .*,RB.* CC.* CD.* DT.*,Only Rough POS
402545,CC.* CD.* DT.* VB.*,14.0,.* .* .* .*,CC.* CD.* DT.* VB.*,Only Rough POS
402546,JJ.* RB.* DT.* VB.*_PM.*,2.0,.* .* .* .*,JJ.* RB.* DT.* VB.*_PM.*,Only Rough POS
402547,CC.* PR.* LM CC.*,1554.0,.* .* .* .*,CC.* PR.* .* CC.*,Only Rough POS
402548,PR.* LM CC.* DT.*,305.0,.* .* .* .*,PR.* .* CC.* DT.*,Only Rough POS
402549,LM CC.* DT.* NN.*,4234.0,.* .* .* .*,.* CC.* DT.* NN.*,Only Rough POS
402550,NN.* PM.* JJ.* CC.*,36.0,.* .* .* .*,NN.* PM.* JJ.* CC.*,Only Rough POS
402551,PM.* JJ.* CC.* PR.*,22.0,.* .* .* .*,PM.* JJ.* CC.* PR.*,Only Rough POS
402552,RB.* CC.* RB.* CC.*,9.0,.* .* .* .*,RB.* CC.* RB.* CC.*,Only Rough POS
402553,LM JJ.* NN.* RB.*,249.0,.* .* .* .*,.* JJ.* NN.* RB.*,Only Rough POS
402554,CC.* CC.* VB.* JJ.*,15.0,.* .* .* .*,CC.* CC.* VB.* JJ.*,Only Rough POS
402555,RB.* DT.* PR.* CC.*,13.0,.* .* .* .*,RB.* DT.* PR.* CC.*,Only Rough POS
402556,RB.* CC.* FW FW_PM.*,5.0,.* .* .* .*,RB.* CC.* .* FW_PM.*,Only Rough POS
402557,VB.* VB.* PR.* PR.*,3.0,.* .* .* .*,VB.* VB.* PR.* PR.*,Only Rough POS
402558,VB.* PR.* PR.* JJ.*,2.0,.* .* .* .*,VB.* PR.* PR.* JJ.*,Only Rough POS
402559,PR.* PR.* JJ.* CC.*,5.0,.* .* .* .*,PR.* PR.* JJ.* CC.*,Only Rough POS
402560,CC.* JJ.* CC.* FW,1660.0,.* .* .* .*,CC.* JJ.* CC.* .*,Only Rough POS
402561,CC.* RB.* PM.* NN.*,42.0,.* .* .* .*,CC.* RB.* PM.* NN.*,Only Rough POS
402562,LM VB.* CC.*_PM.* PR.*,6.0,.* .* .* .*,.* VB.* CC.*_PM.* PR.*,Only Rough POS
402563,VB.* CC.*_PM.* PR.* LM,6.0,.* .* .* .*,VB.* CC.*_PM.* PR.* .*,Only Rough POS
402564,CC.*_PM.* PR.* LM VB.*,6.0,.* .* .* .*,CC.*_PM.* PR.* .* VB.*,Only Rough POS
402565,DT.* VB.* CC.* FW_PM.*,3.0,.* .* .* .*,DT.* VB.* CC.* FW_PM.*,Only Rough POS
402566,JJ.* CC.* JJ.* DT.*,16.0,.* .* .* .*,JJ.* CC.* JJ.* DT.*,Only Rough POS
402567,PR.* RB.* JJ.* CC.*,25.0,.* .* .* .*,PR.* RB.* JJ.* CC.*,Only Rough POS
402568,CC.* VB.* CC.* CD.*_PM.*,10.0,.* .* .* .*,CC.* VB.* CC.* CD.*_PM.*,Only Rough POS
402569,DT.* PR.* CC.* VB.*,24.0,.* .* .* .*,DT.* PR.* CC.* VB.*,Only Rough POS
402570,JJ.* PM.* NN.* RB.*,7.0,.* .* .* .*,JJ.* PM.* NN.* RB.*,Only Rough POS
402571,LM NN.* CC.* JJ.*,2021.0,.* .* .* .*,.* NN.* CC.* JJ.*,Only Rough POS
402572,VB.* VB.* RB.* DT.*,6.0,.* .* .* .*,VB.* VB.* RB.* DT.*,Only Rough POS
402573,LM VB.* NN.* DT.*,102.0,.* .* .* .*,.* VB.* NN.* DT.*,Only Rough POS
402574,NN.* JJ.* CC.* VB.*_PM.*,4.0,.* .* .* .*,NN.* JJ.* CC.* VB.*_PM.*,Only Rough POS
402575,NN.* PR.* PR.* CC.*,2.0,.* .* .* .*,NN.* PR.* PR.* CC.*,Only Rough POS
402576,CC.* VB.* RB.* CD.*,30.0,.* .* .* .*,CC.* VB.* RB.* CD.*,Only Rough POS
402577,CD.* NN.* LM RB.*,64.0,.* .* .* .*,CD.* NN.* .* RB.*,Only Rough POS
402578,RB.* NN.* CC.* RB.*_PM.*,21.0,.* .* .* .*,RB.* NN.* CC.* RB.*_PM.*,Only Rough POS
402579,NN.* VB.* DT.* VB.*,8.0,.* .* .* .*,NN.* VB.* DT.* VB.*,Only Rough POS
402580,DT.* VB.* JJ.* PR.*,3.0,.* .* .* .*,DT.* VB.* JJ.* PR.*,Only Rough POS
402581,JJ.* PR.* NN.* RB.*,7.0,.* .* .* .*,JJ.* PR.* NN.* RB.*,Only Rough POS
402582,PR.* NN.* RB.* NN.*,43.0,.* .* .* .*,PR.* NN.* RB.* NN.*,Only Rough POS
402583,NN.* CC.* FW RB.*,1109.0,.* .* .* .*,NN.* CC.* .* RB.*,Only Rough POS
402584,CC.* FW RB.* RB.*,309.0,.* .* .* .*,CC.* .* RB.* RB.*,Only Rough POS
402585,PR.* NN.* CC.* FW,2091.0,.* .* .* .*,PR.* NN.* CC.* .*,Only Rough POS
402586,VB.* VB.* RB.* NN.*,11.0,.* .* .* .*,VB.* VB.* RB.* NN.*,Only Rough POS
402587,VB.* RB.* NN.* RB.*,13.0,.* .* .* .*,VB.* RB.* NN.* RB.*,Only Rough POS
402588,RB.* NN.* RB.* NN.*_PM.*,5.0,.* .* .* .*,RB.* NN.* RB.* NN.*_PM.*,Only Rough POS
402589,DT.* FW CC.* DT.*,803.0,.* .* .* .*,DT.* .* CC.* DT.*,Only Rough POS
402590,LM PR.* NN.* RB.*,286.0,.* .* .* .*,.* PR.* NN.* RB.*,Only Rough POS
402591,PR.* CC.* DT.* CD.*,7.0,.* .* .* .*,PR.* CC.* DT.* CD.*,Only Rough POS
402592,CC.* DT.* CD.* CC.*,13.0,.* .* .* .*,CC.* DT.* CD.* CC.*,Only Rough POS
402593,DT.* CD.* CC.* NN.*,33.0,.* .* .* .*,DT.* CD.* CC.* NN.*,Only Rough POS
402594,CC.* CC.* CD.* NN.*_PM.*,2.0,.* .* .* .*,CC.* CC.* CD.* NN.*_PM.*,Only Rough POS
402595,JJ.* JJ.* CC.* VB.*,32.0,.* .* .* .*,JJ.* JJ.* CC.* VB.*,Only Rough POS
402596,CD.* NN.* LM JJ.*,63.0,.* .* .* .*,CD.* NN.* .* JJ.*,Only Rough POS
402597,RB.* CC.* PR.* FW,335.0,.* .* .* .*,RB.* CC.* PR.* .*,Only Rough POS
402598,CC.* PR.* FW DT.*,321.0,.* .* .* .*,CC.* PR.* .* DT.*,Only Rough POS
402599,PR.* FW DT.* NN.*,652.0,.* .* .* .*,PR.* .* DT.* NN.*,Only Rough POS
402600,FW DT.* NN.* CC.*,6125.0,.* .* .* .*,.* DT.* NN.* CC.*,Only Rough POS
402601,NN.* NN.* RB.* JJ.*,22.0,.* .* .* .*,NN.* NN.* RB.* JJ.*,Only Rough POS
402602,NN.* DT.* PR.* CC.*,27.0,.* .* .* .*,NN.* DT.* PR.* CC.*,Only Rough POS
402603,JJ.* CC.* CD.* DT.*,9.0,.* .* .* .*,JJ.* CC.* CD.* DT.*,Only Rough POS
402604,NN.* DT.* JJ.* JJ.*,16.0,.* .* .* .*,NN.* DT.* JJ.* JJ.*,Only Rough POS
402605,JJ.* JJ.* CC.* CC.*,4.0,.* .* .* .*,JJ.* JJ.* CC.* CC.*,Only Rough POS
402606,JJ.* CC.* CC.* NN.*_PM.*,11.0,.* .* .* .*,JJ.* CC.* CC.* NN.*_PM.*,Only Rough POS
402607,CC.* CC.* DT.* PR.*,15.0,.* .* .* .*,CC.* CC.* DT.* PR.*,Only Rough POS
402608,NN.* DT.* NN.* FW,822.0,.* .* .* .*,NN.* DT.* NN.* .*,Only Rough POS
402609,DT.* NN.* FW CC.*,1170.0,.* .* .* .*,DT.* NN.* .* CC.*,Only Rough POS
402610,NN.* FW CC.* PR.*,549.0,.* .* .* .*,NN.* .* CC.* PR.*,Only Rough POS
402611,RB.* DT.* NN.* DT.*,36.0,.* .* .* .*,RB.* DT.* NN.* DT.*,Only Rough POS
402612,PR.* NN.* RB.* DT.*,27.0,.* .* .* .*,PR.* NN.* RB.* DT.*,Only Rough POS
402613,NN.* RB.* DT.* CC.*,2.0,.* .* .* .*,NN.* RB.* DT.* CC.*,Only Rough POS
402614,PM.* NN.* LM DT.*,268.0,.* .* .* .*,PM.* NN.* .* DT.*,Only Rough POS
402615,VB.* VB.* NN.* DT.*,3.0,.* .* .* .*,VB.* VB.* NN.* DT.*,Only Rough POS
402616,CC.* RB.* LM RB.*,125.0,.* .* .* .*,CC.* RB.* .* RB.*,Only Rough POS
402617,RB.* LM RB.* PR.*,40.0,.* .* .* .*,RB.* .* RB.* PR.*,Only Rough POS
402618,LM RB.* PR.* RB.*,57.0,.* .* .* .*,.* RB.* PR.* RB.*,Only Rough POS
402619,RB.* PR.* RB.* JJ.*,4.0,.* .* .* .*,RB.* PR.* RB.* JJ.*,Only Rough POS
402620,PR.* RB.* JJ.* PR.*,1.0,.* .* .* .*,PR.* RB.* JJ.* PR.*,Only Rough POS
402621,RB.* JJ.* PR.* CC.*,5.0,.* .* .* .*,RB.* JJ.* PR.* CC.*,Only Rough POS
402622,JJ.* PR.* CC.* PR.*,7.0,.* .* .* .*,JJ.* PR.* CC.* PR.*,Only Rough POS
402623,CC.* VB.* CC.* VB.*_PM.*,22.0,.* .* .* .*,CC.* VB.* CC.* VB.*_PM.*,Only Rough POS
