Pattern_ID,Hybrid_N-Gram,Frequency,Detailed_POS,Rough_POS,POS_Type
428346,CCB NN.* CC.* RB.*,165.0,CCB .* .* .*,.* NN.* CC.* RB.*,Mixed POS
428347,CCP RB.* VB.* CC.*,206.0,CCP .* .* .*,.* RB.* VB.* CC.*,Mixed POS
428348,VBW CC.* VB.* DT.*,22.0,VBW .* .* .*,.* CC.* VB.* DT.*,Mixed POS
428349,PRI CC.* DT.* NN.*_PM.*,14.0,PRI .* .* .*,.* CC.* DT.* NN.*_PM.*,Mixed POS
428350,CCB NN.* CC.* NN.*_PM.*,481.0,CCB .* .* .*,.* NN.* CC.* NN.*_PM.*,Mixed POS
428351,CCP NN.* LM VB.*,2614.0,CCP .* .* .*,.* NN.* .* VB.*,Mixed POS
428352,CCT NN.* CC.* FW,3917.0,CCT .* .* .*,.* NN.* CC.* .*,Mixed POS
428353,CCB NN.* CC.* FW,3585.0,CCB .* .* .*,.* NN.* CC.* .*,Mixed POS
428354,RBL CC.* JJ.* NN.*,19.0,RBL .* .* .*,.* CC.* JJ.* NN.*,Mixed POS
428355,CCP VB.* CC.* DT.*,490.0,CCP .* .* .*,.* VB.* CC.* DT.*,Mixed POS
428356,NNC CCA JJ.* CC.*,52.0,NNC CCA .* .*,.* .* JJ.* CC.*,Mixed POS
428357,CCA JJ.* CC.* NN.*,72.0,CCA .* .* .*,.* JJ.* CC.* NN.*,Mixed POS
428358,JJD CC.* NN.* RB.*,133.0,JJD .* .* .*,.* CC.* NN.* RB.*,Mixed POS
428359,CCA NN.* CC.* JJ.*,44.0,CCA .* .* .*,.* NN.* CC.* JJ.*,Mixed POS
428360,CCT JJ.* CC.* NN.*,514.0,CCT .* .* .*,.* JJ.* CC.* NN.*,Mixed POS
428361,JJCS_JJD CC.* NN.* CC.*,81.0,JJCS_JJD .* .* .*,.* CC.* NN.* CC.*,Mixed POS
428362,NNC CCA VB.* DT.*,116.0,NNC CCA .* .*,.* .* VB.* DT.*,Mixed POS
428363,CCA VB.* DT.* DTCP,64.0,CCA .* .* DTCP,.* VB.* DT.* .*,Mixed POS
428364,CCB NN.* DT.* NNC_PMC,11.0,CCB .* .* NNC_PMC,.* NN.* DT.* .*,Mixed POS
428365,JJD_CCP NN.* CCT VB.*,48.0,JJD_CCP .* CCT .*,.* NN.* .* VB.*,Mixed POS
428366,CCB PR.* NN.* CC.*,411.0,CCB .* .* .*,.* PR.* NN.* CC.*,Mixed POS
428367,LM RBM VB.* CC.*,191.0,.* RBM .* .*,.* .* VB.* CC.*,Mixed POS
428368,CCT CC.* DT.* NN.*,72.0,CCT .* .* .*,.* CC.* DT.* NN.*,Mixed POS
428369,CCT DT.* NN.* RB.*,74.0,CCT .* .* .*,.* DT.* NN.* RB.*,Mixed POS
428370,NNC_CCP RB.* JJ.* CC.*,10.0,NNC_CCP .* .* .*,.* RB.* JJ.* CC.*,Mixed POS
428371,RBL JJ.* CC.* NN.*_PM.*,9.0,RBL .* .* .*,.* JJ.* CC.* NN.*_PM.*,Mixed POS
428372,CCT RB.* CC.* DT.*,2.0,CCT .* .* .*,.* RB.* CC.* DT.*,Mixed POS
428373,PRSP_CCP CC.* PM.* FW,14.0,PRSP_CCP .* .* .*,.* CC.* PM.* .*,Mixed POS
428374,CCR PM.* FW CC.*,366.0,CCR .* .* .*,.* PM.* .* CC.*,Mixed POS
428375,PMS FW CC.* JJ.*,185.0,PMS .* .* .*,.* .* CC.* JJ.*,Mixed POS
428376,FW CCT JJ.* LM,2024.0,.* CCT .* .*,.* .* JJ.* .*,Mixed POS
428377,VBTR_VBAF CC.* NN.* RB.*,25.0,VBTR_VBAF .* .* .*,.* CC.* NN.* RB.*,Mixed POS
428378,CCB NN.* RB.* DT.*,34.0,CCB .* .* .*,.* NN.* RB.* DT.*,Mixed POS
428379,RBF RB.* VB.* CC.*,91.0,RBF .* .* .*,.* RB.* VB.* CC.*,Mixed POS
428380,NNC CCT PR.* VB.*,15.0,NNC CCT .* .*,.* .* PR.* VB.*,Mixed POS
428381,CCT PR.* VB.* JJ.*,4.0,CCT .* .* .*,.* PR.* VB.* JJ.*,Mixed POS
428382,NNC CCT CC.* PM.*,41.0,NNC CCT .* .*,.* .* CC.* PM.*,Mixed POS
428383,NNC JJC CCB JJ.*,8.0,NNC JJC CCB .*,.* .* .* JJ.*,Mixed POS
428384,JJC CCB JJ.* CC.*,5.0,JJC CCB .* .*,.* .* JJ.* CC.*,Mixed POS
428385,CCP VB.* CC.* NN.*_PM.*,317.0,CCP .* .* .*,.* VB.* CC.* NN.*_PM.*,Mixed POS
428386,LM VBTF CC.* NN.*_PM.*,90.0,.* VBTF .* .*,.* .* CC.* NN.*_PM.*,Mixed POS
428387,DTC JJCS CC.* NN.*,4.0,DTC JJCS .* .*,.* .* CC.* NN.*,Mixed POS
428388,CCT RB.* VB.* CC.*,36.0,CCT .* .* .*,.* RB.* VB.* CC.*,Mixed POS
428389,LM VBS RB.* VB.*,20.0,.* VBS .* .*,.* .* RB.* VB.*,Mixed POS
428390,VBAF CC.* NN.* CC.*,472.0,VBAF .* .* .*,.* CC.* NN.* CC.*,Mixed POS
428391,CCB NN.* RB.* NN.*,122.0,CCB .* .* .*,.* NN.* RB.* NN.*,Mixed POS
428392,NNP RB.* NN.* CC.*,45.0,NNP .* .* .*,.* RB.* NN.* CC.*,Mixed POS
428393,LM VBTS CC.* JJ.*,586.0,.* VBTS .* .*,.* .* CC.* JJ.*,Mixed POS
428394,VBTS CC.* JJ.* NN.*,253.0,VBTS .* .* .*,.* CC.* JJ.* NN.*,Mixed POS
428395,JJN CC.* NN.* NN.*,15.0,JJN .* .* .*,.* CC.* NN.* NN.*,Mixed POS
428396,LM VBTF JJ.* NN.*,13.0,.* VBTF .* .*,.* .* JJ.* NN.*,Mixed POS
428397,RBM VB.* CC.* PR.*,25.0,RBM .* .* .*,.* VB.* CC.* PR.*,Mixed POS
428398,DTCP NN.* CC.* RB.*,128.0,DTCP .* .* .*,.* NN.* CC.* RB.*,Mixed POS
428399,NNC CCP RB.* VB.*,135.0,NNC CCP .* .*,.* .* RB.* VB.*,Mixed POS
428400,RBD_CCP VB.* RB.* CC.*,13.0,RBD_CCP .* .* .*,.* VB.* RB.* CC.*,Mixed POS
428401,RBL CC.* NN.* LM,332.0,RBL .* .* .*,.* CC.* NN.* .*,Mixed POS
428402,NNC LM NNP NN.*_PM.*,349.0,NNC .* NNP .*,.* .* .* NN.*_PM.*,Mixed POS
428403,VBTR CCT NN.* NN.*_PM.*,8.0,VBTR CCT .* .*,.* .* NN.* NN.*_PM.*,Mixed POS
428404,VBTS CC.* PR.* NN.*,326.0,VBTS .* .* .*,.* CC.* PR.* NN.*,Mixed POS
428405,PRSP_CCP NN.* CC.* NN.*_PM.*,71.0,PRSP_CCP .* .* .*,.* NN.* CC.* NN.*_PM.*,Mixed POS
428406,CCP NN.* CC.* VB.*,1298.0,CCP .* .* .*,.* NN.* CC.* VB.*,Mixed POS
428407,CCT NN.* CC.* VB.*,624.0,CCT .* .* .*,.* NN.* CC.* VB.*,Mixed POS
428408,VBAF CC.* VB.* CC.*,69.0,VBAF .* .* .*,.* CC.* VB.* CC.*,Mixed POS
428409,CCT VB.* CC.* PR.*,53.0,CCT .* .* .*,.* VB.* CC.* PR.*,Mixed POS
428410,CCT DT.* PRI_CCP NN.*,9.0,CCT .* PRI_CCP .*,.* DT.* .* NN.*,Mixed POS
428411,DTC PRI_CCP NN.* CC.*,147.0,DTC PRI_CCP .* .*,.* .* NN.* CC.*,Mixed POS
428412,CCP PR.* LM VB.*,406.0,CCP .* .* .*,.* PR.* .* VB.*,Mixed POS
428413,JJD CC.* VB.* CC.*,219.0,JJD .* .* .*,.* CC.* VB.* CC.*,Mixed POS
428414,CCP VB.* CC.* NN.*_PM.*,317.0,CCP .* .* .*,.* VB.* CC.* NN.*_PM.*,Mixed POS
428415,RBQ DT.* NNC CCB,11.0,RBQ .* NNC CCB,.* DT.* .* .*,Mixed POS
428416,NNC CCB DT.* NNP_PMC,4.0,NNC CCB .* NNP_PMC,.* .* DT.* .*,Mixed POS
428417,DTC PRI_CCP NN.* NN.*,20.0,DTC PRI_CCP .* .*,.* .* NN.* NN.*,Mixed POS
428418,PRI_CCP NN.* NN.* CC.*,65.0,PRI_CCP .* .* .*,.* NN.* NN.* CC.*,Mixed POS
428419,NNC_CCP NN.* CC.* VB.*,67.0,NNC_CCP .* .* .*,.* NN.* CC.* VB.*,Mixed POS
428420,NNP CC.* VB.* NN.*,88.0,NNP .* .* .*,.* CC.* VB.* NN.*,Mixed POS
428421,NNC_CCP NN.* LM VBAF,27.0,NNC_CCP .* .* VBAF,.* NN.* .* .*,Mixed POS
428422,NNP CC.* VB.* CC.*,448.0,NNP .* .* .*,.* CC.* VB.* CC.*,Mixed POS
428423,DTC VBAF CC.* NN.*,55.0,DTC VBAF .* .*,.* .* CC.* NN.*,Mixed POS
428424,DTC NNC_CCP JJ.* CC.*,35.0,DTC NNC_CCP .* .*,.* .* JJ.* CC.*,Mixed POS
428425,NNC_CCP JJ.* CC.* NN.*,146.0,NNC_CCP .* .* .*,.* JJ.* CC.* NN.*,Mixed POS
428426,CCB NN.* CD.* LM,77.0,CCB .* .* .*,.* NN.* CD.* .*,Mixed POS
428427,CDB LM VB.* CC.*,151.0,CDB .* .* .*,.* .* VB.* CC.*,Mixed POS
428428,PMS CD.* CCB RB.*,21.0,PMS .* CCB .*,.* CD.* .* RB.*,Mixed POS
428429,CDB CC.* RB.* CC.*,21.0,CDB .* .* .*,.* CC.* RB.* CC.*,Mixed POS
428430,CCB RB.* CC.* JJ.*,23.0,CCB .* .* .*,.* RB.* CC.* JJ.*,Mixed POS
428431,NNC CCP RB.* CD.*,2.0,NNC CCP .* .*,.* .* RB.* CD.*,Mixed POS
428432,CCP RB.* CD.* NN.*,6.0,CCP .* .* .*,.* RB.* CD.* NN.*,Mixed POS
428433,RBW CD.* NN.* PR.*,0.0,RBW .* .* .*,.* CD.* NN.* PR.*,Mixed POS
428434,CCT NN.* CC.* JJ.*,399.0,CCT .* .* .*,.* NN.* CC.* JJ.*,Mixed POS
428435,RBW DT.* NNC CCB,34.0,RBW .* NNC CCB,.* DT.* .* .*,Mixed POS
428436,VBTS CC.* PR.* FW,629.0,VBTS .* .* .*,.* CC.* PR.* .*,Mixed POS
428437,CCB PR.* FW CC.*,513.0,CCB .* .* .*,.* PR.* .* CC.*,Mixed POS
428438,PRI_CCP FW CC.* NN.*_PM.*,157.0,PRI_CCP .* .* .*,.* .* CC.* NN.*_PM.*,Mixed POS
428439,PRI_CCP JJ.* NN.* CCB,57.0,PRI_CCP .* .* CCB,.* JJ.* NN.* .*,Mixed POS
428440,CCB NN.* DT.* NNC_PMP,5.0,CCB .* .* NNC_PMP,.* NN.* DT.* .*,Mixed POS
428441,DTC VBTS CC.* NN.*,197.0,DTC VBTS .* .*,.* .* CC.* NN.*,Mixed POS
428442,CCA CD.* DT.* VBTS,5.0,CCA .* .* VBTS,.* CD.* DT.* .*,Mixed POS
428443,CDB DT.* VBTS CCT,8.0,CDB .* VBTS CCT,.* DT.* .* .*,Mixed POS
428444,DTC VBTS CC.* PR.*,45.0,DTC VBTS .* .*,.* .* CC.* PR.*,Mixed POS
428445,CCP VB.* CC.* PR.*,383.0,CCP .* .* .*,.* VB.* CC.* PR.*,Mixed POS
428446,CCT PR.* NN.* NN.*,70.0,CCT .* .* .*,.* PR.* NN.* NN.*,Mixed POS
428447,PRI_CCP NN.* NNC CCT,23.0,PRI_CCP .* NNC CCT,.* NN.* .* .*,Mixed POS
428448,CCB NN.* CC.* NN.*,1009.0,CCB .* .* .*,.* NN.* CC.* NN.*,Mixed POS
428449,VBTR CCB NN.* CC.*,144.0,VBTR CCB .* .*,.* .* NN.* CC.*,Mixed POS
428450,CCB NN.* LM RB.*,513.0,CCB .* .* .*,.* NN.* .* RB.*,Mixed POS
428451,LM RBL JJ.* CC.*,71.0,.* RBL .* .*,.* .* JJ.* CC.*,Mixed POS
428452,CCP RB.* JJ.* NNC_PMP,6.0,CCP .* .* NNC_PMP,.* RB.* JJ.* .*,Mixed POS
428453,VBTS CC.* NN.* CC.*,893.0,VBTS .* .* .*,.* CC.* NN.* CC.*,Mixed POS
428454,CCT RB.* VB.* DT.*,22.0,CCT .* .* .*,.* RB.* VB.* DT.*,Mixed POS
428455,NNC CCP VB.* PM.*,58.0,NNC CCP .* .*,.* .* VB.* PM.*,Mixed POS
428456,VBTS DT.* JJD CC.*,11.0,VBTS .* JJD .*,.* DT.* .* CC.*,Mixed POS
428457,RBI CC.* NN.* CC.*,123.0,RBI .* .* .*,.* CC.* NN.* CC.*,Mixed POS
428458,CCB NN.* CC.* VB.*,881.0,CCB .* .* .*,.* NN.* CC.* VB.*,Mixed POS
428459,CCP VB.* PR.* NN.*,53.0,CCP .* .* .*,.* VB.* PR.* NN.*,Mixed POS
428460,DTC NNC CCB VB.*,62.0,DTC NNC CCB .*,.* .* .* VB.*,Mixed POS
428461,FW CCP VB.* CC.*,2143.0,.* CCP .* .*,.* .* VB.* CC.*,Mixed POS
428462,CCT CC.* PR.* NN.*,100.0,CCT .* .* .*,.* CC.* PR.* NN.*,Mixed POS
428463,CCT PR.* NN.* CC.*,698.0,CCT .* .* .*,.* PR.* NN.* CC.*,Mixed POS
428464,CCT VB.* CC.* NN.*,255.0,CCT .* .* .*,.* VB.* CC.* NN.*,Mixed POS
428465,LM VBTS CC.* NN.*_PM.*,246.0,.* VBTS .* .*,.* .* CC.* NN.*_PM.*,Mixed POS
428466,CCB DT.* NN.* PM.*,36.0,CCB .* .* .*,.* DT.* NN.* PM.*,Mixed POS
428467,DTCP NN.* PM.* JJ.*,8.0,DTCP .* .* .*,.* NN.* PM.* JJ.*,Mixed POS
428468,NNC PMS JJ.* CC.*,32.0,NNC PMS .* .*,.* .* JJ.* CC.*,Mixed POS
428469,PMS JJ.* CC.* PR.*,20.0,PMS .* .* .*,.* JJ.* CC.* PR.*,Mixed POS
428470,NNC LM JJD_CCP NN.*,482.0,NNC .* JJD_CCP .*,.* .* .* NN.*,Mixed POS
428471,LM JJD_CCP NN.* RB.*,150.0,.* JJD_CCP .* .*,.* .* NN.* RB.*,Mixed POS
428472,JJD_CCP NN.* RBI CCT,2.0,JJD_CCP .* RBI CCT,.* NN.* .* .*,Mixed POS
428473,RBW DT.* PRI CC.*,5.0,RBW .* PRI .*,.* DT.* .* CC.*,Mixed POS
428474,LM RBD_CCP VB.* CC.*,276.0,.* RBD_CCP .* .*,.* .* VB.* CC.*,Mixed POS
428475,PRQ_CCP DT.* NN.* LM,62.0,PRQ_CCP .* .* .*,.* DT.* NN.* .*,Mixed POS
428476,CCA DT.* DTCP NNC,80.0,CCA .* DTCP NNC,.* DT.* .* .*,Mixed POS
428477,CCP JJ.* CC.* DTCP,69.0,CCP .* .* DTCP,.* JJ.* CC.* .*,Mixed POS
428478,VBOF RB.* CC.* NN.*,42.0,VBOF .* .* .*,.* RB.* CC.* NN.*,Mixed POS
428479,PRI_CCP CD.* NN.* CC.*,7.0,PRI_CCP .* .* .*,.* CD.* NN.* CC.*,Mixed POS
428480,CDB NN.* CC.* JJ.*,36.0,CDB .* .* .*,.* NN.* CC.* JJ.*,Mixed POS
428481,CCT CD.* NN.* NN.*,22.0,CCT .* .* .*,.* CD.* NN.* NN.*,Mixed POS
428482,NNC_CCP NN.* CCT RB.*,4.0,NNC_CCP .* CCT .*,.* NN.* .* RB.*,Mixed POS
428483,LM VBTS CC.* NN.*_PM.*,246.0,.* VBTS .* .*,.* .* CC.* NN.*_PM.*,Mixed POS
428484,PRI_CCP JJ.* CC.* NN.*_PM.*,24.0,PRI_CCP .* .* .*,.* JJ.* CC.* NN.*_PM.*,Mixed POS
428485,CCB JJ.* CC.* FW,560.0,CCB .* .* .*,.* JJ.* CC.* .*,Mixed POS
428486,VBTS CC.* VB.* DT.*,84.0,VBTS .* .* .*,.* CC.* VB.* DT.*,Mixed POS
428487,NNP LM VBTR NN.*,4.0,NNP .* VBTR .*,.* .* .* NN.*,Mixed POS
428488,JJD CC.* JJ.* DT.*,12.0,JJD .* .* .*,.* CC.* JJ.* DT.*,Mixed POS
428489,JJC CCB DT.* NN.*,8.0,JJC CCB .* .*,.* .* DT.* NN.*,Mixed POS
428490,JJN_CCP NN.* CC.* NN.*,305.0,JJN_CCP .* .* .*,.* NN.* CC.* NN.*,Mixed POS
428491,PRI_CCP RB.* JJ.* CC.*,7.0,PRI_CCP .* .* .*,.* RB.* JJ.* CC.*,Mixed POS
428492,RBF JJ.* CC.* NN.*,43.0,RBF .* .* .*,.* JJ.* CC.* NN.*,Mixed POS
428493,CCP NN.* CC.* JJ.*,479.0,CCP .* .* .*,.* NN.* CC.* JJ.*,Mixed POS
428494,NNC CCT JJ.* NN.*,228.0,NNC CCT .* .*,.* .* JJ.* NN.*,Mixed POS
428495,JJN_CCP NN.* JJ.* CC.*,11.0,JJN_CCP .* .* .*,.* NN.* JJ.* CC.*,Mixed POS
428496,RBK RB.* DT.* VBTS,16.0,RBK .* .* VBTS,.* RB.* DT.* .*,Mixed POS
428497,VBTS CC.* NN.* LM,1534.0,VBTS .* .* .*,.* CC.* NN.* .*,Mixed POS
428498,RBD_CCP VB.* CC.* NN.*,130.0,RBD_CCP .* .* .*,.* VB.* CC.* NN.*,Mixed POS
428499,DTC PRI CC.* VB.*,23.0,DTC PRI .* .*,.* .* CC.* VB.*,Mixed POS
428500,CCT NN.* LM RB.*,395.0,CCT .* .* .*,.* NN.* .* RB.*,Mixed POS
428501,LM RBL CC.* NN.*,409.0,.* RBL .* .*,.* .* CC.* NN.*,Mixed POS
428502,NNC CCB JJ.* NN.*,349.0,NNC CCB .* .*,.* .* JJ.* NN.*,Mixed POS
428503,NNC_CCP DT.* NN.* CCA,7.0,NNC_CCP .* .* CCA,.* DT.* NN.* .*,Mixed POS
428504,DTCP NN.* CC.* CC.*,70.0,DTCP .* .* .*,.* NN.* CC.* CC.*,Mixed POS
428505,DTCP NN.* LM RBD,66.0,DTCP .* .* RBD,.* NN.* .* .*,Mixed POS
428506,NNC CCT VB.* PR.*_PM.*,11.0,NNC CCT .* .*,.* .* VB.* PR.*_PM.*,Mixed POS
428507,CCT VB.* CC.* NN.*,255.0,CCT .* .* .*,.* VB.* CC.* NN.*,Mixed POS
428508,JJD_CCP NN.* CCB NN.*,649.0,JJD_CCP .* CCB .*,.* NN.* .* NN.*,Mixed POS
428509,NNP CC.* CC.* PR.*,54.0,NNP .* .* .*,.* CC.* CC.* PR.*,Mixed POS
428510,CCA CC.* PR.* NN.*,27.0,CCA .* .* .*,.* CC.* PR.* NN.*,Mixed POS
428511,VBW LM VBTS CC.*,32.0,VBW .* VBTS .*,.* .* .* CC.*,Mixed POS
428512,VBTS CC.* VB.* CC.*,133.0,VBTS .* .* .*,.* CC.* VB.* CC.*,Mixed POS
428513,CCP VB.* CC.* JJ.*,422.0,CCP .* .* .*,.* VB.* CC.* JJ.*,Mixed POS
428514,VBW CC.* JJ.* PM.*,13.0,VBW .* .* .*,.* CC.* JJ.* PM.*,Mixed POS
428515,CCA PR.* CC.* DT.*,17.0,CCA .* .* .*,.* PR.* CC.* DT.*,Mixed POS
428516,CCP PR.* VB.* LM,120.0,CCP .* .* .*,.* PR.* VB.* .*,Mixed POS
428517,LM NNC CC.* JJ.*,1705.0,.* NNC .* .*,.* .* CC.* JJ.*,Mixed POS
428518,CCB NN.* CC.* NN.*,1009.0,CCB .* .* .*,.* NN.* CC.* NN.*,Mixed POS
428519,NNC CCP NN.* DT.*,4.0,NNC CCP .* .*,.* .* NN.* DT.*,Mixed POS
428520,CCP NN.* DT.* NNC,106.0,CCP .* .* NNC,.* NN.* DT.* .*,Mixed POS
428521,NNC CCP PRO CC.*,30.0,NNC CCP PRO .*,.* .* .* CC.*,Mixed POS
428522,NNC LM VBS VB.*,37.0,NNC .* VBS .*,.* .* .* VB.*,Mixed POS
428523,VBS VB.* RB.* DTC,2.0,VBS .* .* DTC,.* VB.* RB.* .*,Mixed POS
428524,VBTR_CCP NN.* DT.* NNC,2.0,VBTR_CCP .* .* NNC,.* NN.* DT.* .*,Mixed POS
428525,VBOF RB.* CC.* NN.*,42.0,VBOF .* .* .*,.* RB.* CC.* NN.*,Mixed POS
428526,VBTR_VBAF CC.* NN.* RB.*,25.0,VBTR_VBAF .* .* .*,.* CC.* NN.* RB.*,Mixed POS
428527,RBL CC.* NN.* NN.*_PM.*,24.0,RBL .* .* .*,.* CC.* NN.* NN.*_PM.*,Mixed POS
428528,CCT VB.* DT.* NN.*,200.0,CCT .* .* .*,.* VB.* DT.* NN.*,Mixed POS
428529,VBOF DT.* NN.* JJ.*,11.0,VBOF .* .* .*,.* DT.* NN.* JJ.*,Mixed POS
428530,JJD PM.* NN.* LM,115.0,JJD .* .* .*,.* PM.* NN.* .*,Mixed POS
428531,PMS NN.* LM VBTS,105.0,PMS .* .* VBTS,.* NN.* .* .*,Mixed POS
428532,NNP LM VBTS_CCP DT.*,6.0,NNP .* VBTS_CCP .*,.* .* .* DT.*,Mixed POS
428533,CCB JJ.* PM.* NN.*,23.0,CCB .* .* .*,.* JJ.* PM.* NN.*,Mixed POS
428534,VBTR PRP CC.* DT.*,10.0,VBTR PRP .* .*,.* .* CC.* DT.*,Mixed POS
428535,PRP CC.* DT.* NNC,38.0,PRP .* .* NNC,.* CC.* DT.* .*,Mixed POS
428536,CCB NN.* CC.* JJ.*,283.0,CCB .* .* .*,.* NN.* CC.* JJ.*,Mixed POS
428537,CDB CC.* NN.* LM,502.0,CDB .* .* .*,.* CC.* NN.* .*,Mixed POS
428538,NNP CC.* VB.* RB.*,78.0,NNP .* .* .*,.* CC.* VB.* RB.*,Mixed POS
428539,CCP VB.* RB.* CD.*,35.0,CCP .* .* .*,.* VB.* RB.* CD.*,Mixed POS
428540,RBW_CCP NN.* CC.* RB.*_PM.*,16.0,RBW_CCP .* .* .*,.* NN.* CC.* RB.*_PM.*,Mixed POS
428541,RBW VB.* CC.* DT.*,23.0,RBW .* .* .*,.* VB.* CC.* DT.*,Mixed POS
428542,VBTR CCB DT.* VB.*,4.0,VBTR CCB .* .*,.* .* DT.* VB.*,Mixed POS
428543,CCB DT.* VB.* DTC,8.0,CCB .* .* DTC,.* DT.* VB.* .*,Mixed POS
428544,NNP JJ.* CC.* NN.*_PM.*,11.0,NNP .* .* .*,.* JJ.* CC.* NN.*_PM.*,Mixed POS
428545,NNP CC.* JJ.* CC.*,94.0,NNP .* .* .*,.* CC.* JJ.* CC.*,Mixed POS
428546,CCP JJ.* CC.* NNC,487.0,CCP .* .* NNC,.* JJ.* CC.* .*,Mixed POS
428547,JJD CC.* NN.* RB.*,133.0,JJD .* .* .*,.* CC.* NN.* RB.*,Mixed POS
428548,VBTS RB.* CC.* DT.*,42.0,VBTS .* .* .*,.* RB.* CC.* DT.*,Mixed POS
428549,DTCP NN.* CC.* FW,2457.0,DTCP .* .* .*,.* NN.* CC.* .*,Mixed POS
428550,NNC CCB FW RB.*,257.0,NNC CCB .* .*,.* .* .* RB.*,Mixed POS
428551,CCB NN.* CC.* PR.*,314.0,CCB .* .* .*,.* NN.* CC.* PR.*,Mixed POS
428552,FW LM VBTR CC.*,1874.0,.* .* VBTR .*,.* .* .* CC.*,Mixed POS
428553,VBTR CCT NN.* CC.*,146.0,VBTR CCT .* .*,.* .* NN.* CC.*,Mixed POS
428554,DTC FW CCP DT.*,111.0,DTC .* CCP .*,.* .* .* DT.*,Mixed POS
428555,NNP NN.* LM PRI_CCP,70.0,NNP .* .* PRI_CCP,.* NN.* .* .*,Mixed POS
428556,NNP LM PRI_CCP NN.*,147.0,NNP .* PRI_CCP .*,.* .* .* NN.*,Mixed POS
428557,PRI_CCP NN.* RBL CCT,29.0,PRI_CCP .* RBL CCT,.* NN.* .* .*,Mixed POS
428558,RBM VB.* CC.* NN.*,69.0,RBM .* .* .*,.* VB.* CC.* NN.*,Mixed POS
428559,CCP VB.* NN.* RB.*,32.0,CCP .* .* .*,.* VB.* NN.* RB.*,Mixed POS
428560,VBN_CCP NN.* RB.* CC.*,6.0,VBN_CCP .* .* .*,.* NN.* RB.* CC.*,Mixed POS
428561,CCP VB.* PR.* CC.*,170.0,CCP .* .* .*,.* VB.* PR.* CC.*,Mixed POS
428562,VBTS PR.* CC.* JJ.*,39.0,VBTS .* .* .*,.* PR.* CC.* JJ.*,Mixed POS
428563,CCP VB.* PR.* CC.*,170.0,CCP .* .* .*,.* VB.* PR.* CC.*,Mixed POS
428564,VBTR PRS CC.* DT.*,16.0,VBTR PRS .* .*,.* .* CC.* DT.*,Mixed POS
428565,CCB DT.* CD.* CC.*,9.0,CCB .* .* .*,.* DT.* CD.* CC.*,Mixed POS
428566,DTCP CD.* CC.* NN.*,8.0,DTCP .* .* .*,.* CD.* CC.* NN.*,Mixed POS
428567,CCP VB.* CC.* NN.*,1903.0,CCP .* .* .*,.* VB.* CC.* NN.*,Mixed POS
428568,RBW VB.* PR.* CC.*,26.0,RBW .* .* .*,.* VB.* PR.* CC.*,Mixed POS
428569,VBTS PR.* RB.* CC.*,23.0,VBTS .* .* .*,.* PR.* RB.* CC.*,Mixed POS
428570,CCB PR.* DT.* NN.*,79.0,CCB .* .* .*,.* PR.* DT.* NN.*,Mixed POS
428571,CDB NN.* LM JJD,43.0,CDB .* .* JJD,.* NN.* .* .*,Mixed POS
428572,PRSP_CCP FW DT.* NN.*,50.0,PRSP_CCP .* .* .*,.* .* DT.* NN.*,Mixed POS
428573,FW DTC NNC CC.*,1979.0,.* DTC NNC .*,.* .* .* CC.*,Mixed POS
428574,NNC CCP RB.* CC.*,34.0,NNC CCP .* .*,.* .* RB.* CC.*,Mixed POS
428575,NNP NN.* RBW_CCP JJN,9.0,NNP .* RBW_CCP JJN,.* NN.* .* .*,Mixed POS
428576,NNC CCB NN.* RB.*,191.0,NNC CCB .* .*,.* .* NN.* RB.*,Mixed POS
428577,CCB NN.* RBK RBQ,40.0,CCB .* RBK RBQ,.* NN.* .* .*,Mixed POS
428578,RBK RB.* VB.* DT.*,66.0,RBK .* .* .*,.* RB.* VB.* DT.*,Mixed POS
428579,CCB NN.* CC.* JJ.*,283.0,CCB .* .* .*,.* NN.* CC.* JJ.*,Mixed POS
428580,JJN_CCP NN.* CC.* NN.*,305.0,JJN_CCP .* .* .*,.* NN.* CC.* NN.*,Mixed POS
428581,CCB NN.* CCP VB.*,572.0,CCB .* CCP .*,.* NN.* .* VB.*,Mixed POS
428582,CCP VB.* NN.* CC.*,368.0,CCP .* .* .*,.* VB.* NN.* CC.*,Mixed POS
428583,VBTS_CCP NN.* CC.* DT.*,13.0,VBTS_CCP .* .* .*,.* NN.* CC.* DT.*,Mixed POS
428584,CCB DT.* NN.* RB.*,100.0,CCB .* .* .*,.* DT.* NN.* RB.*,Mixed POS
428585,CCP VB.* CC.* JJ.*,422.0,CCP .* .* .*,.* VB.* CC.* JJ.*,Mixed POS
428586,VBTR CCB JJ.* CC.*,38.0,VBTR CCB .* .*,.* .* JJ.* CC.*,Mixed POS
428587,CCB JJ.* CC.* CD.*,23.0,CCB .* .* .*,.* JJ.* CC.* CD.*,Mixed POS
428588,JJCC CCP CD.* DTCP,3.0,JJCC CCP .* DTCP,.* .* CD.* .*,Mixed POS
428589,CCB NN.* DTC JJD_CCP,12.0,CCB .* DTC JJD_CCP,.* NN.* .* .*,Mixed POS
428590,VBTS_CCP NN.* CC.* NN.*,56.0,VBTS_CCP .* .* .*,.* NN.* CC.* NN.*,Mixed POS
428591,CCP VB.* CC.* CD.*,84.0,CCP .* .* .*,.* VB.* CC.* CD.*,Mixed POS
